game_id,date,season,week,league,away,home,def_ff,def_pd,def_sacks,def_tackles,gp,pr_no,pr_td,pr_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,2.0,1.5,7.0,6.0,1.0,1.0,28.0
