game_id,date,season,week,league,away,home,def_sack,def_solo,def_tot,def_ydsl,ret_lg,ret_num,ret_yds
FOOTBALL_CFL_2022_6_10_OTT@WPG,2022-06-10,2022,1,CFL,OTT,WPG,,1.0,1.0,,,,
FOOTBALL_CFL_2022_6_17_WPG@OTT,2022-06-17,2022,1,CFL,WPG,OTT,1.0,2.0,2.0,14.0,,,
FOOTBALL_CFL_2022_7_22_WPG@EDM,2022-07-22,2022,1,CFL,WPG,EDM,1.0,2.0,2.0,6.0,,,
FOOTBALL_CFL_2022_7_9_WPG@BC,2022-07-09,2022,1,CFL,WPG,BC,,,,,9.0,1.0,9.0
