game_id,date,season,week,league,away,home,field_goal_yards,missed
46,2025-03-30,2025,1,UFL,DEFENDERS,STALLIONS,53.0,
47,2025-04-04,2025,2,UFL,PANTHERS,STALLIONS,88.0,
51,2025-04-11,2025,3,UFL,STALLIONS,RENEGADES,42.0,
80,2025-04-19,2025,4,UFL,ROUGHNECKS,STALLIONS,133.0,
58,2025-04-25,2025,5,UFL,STALLIONS,SHOWBOATS,92.0,1.0
64,2025-05-04,2025,6,UFL,STALLIONS,BRAHMAS,99.0,
67,2025-05-11,2025,7,UFL,STALLIONS,ROUGHNECKS,113.0,
70,2025-05-17,2025,8,UFL,BATTLEHAWKS,STALLIONS,114.0,
78,2025-06-01,2025,10,UFL,SHOWBOATS,STALLIONS,103.0,
