game_id,date,season,week,league,away,home,assists,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,1.0,7.0,2.0,28.0,-2.0,35.0,5.0
