game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-19vQ2095K6,,2013,1,MLS,,,0.0,0.0,48.2413,41.9204,0.0,29.0,3.77,0.0,1.1494,0.0,0.125,0.0,2240.0,0.5972,772.0,6.2591,0.8108,0.0,64.0,0.0,96.0,0.0,0.0,0.0,25.23,0.0,0.0,0.589,0.0
soccer-mls-2014-19vQ2095K6,,2014,1,MLS,,,0.0,-0.0789,49.8039,43.5714,0.0,47.0,-5.6598,0.0,0.8925,0.0,0.1462,1.0,3632.0,0.5405,1247.0,-31.8553,-2.5546,0.0,116.0,0.0,171.0,0.0,0.0789,0.0,52.6598,0.0,0.0789,0.566,0.0
soccer-mls-2015-19vQ2095K6,,2015,1,MLS,,,0.0,0.0,50.6483,43.9435,0.0,43.0,-0.0312,0.0,0.9993,0.0,0.1364,0.0,3103.0,0.5944,900.0,27.4797,3.0533,0.0,83.0,0.0,132.0,0.0,0.0,0.0,43.0312,0.0,0.0,0.5639,0.0
soccer-mls-2016-19vQ2095K6,,2016,1,MLS,,,0.0,-0.0328,44.8423,36.9815,0.0,38.0,5.0775,0.0,1.1542,0.0,0.1591,1.0,1968.0,0.6566,629.0,6.6214,1.0527,0.0,49.0,0.0,88.0,0.0,0.0328,0.0,32.9225,0.0,0.0328,0.6461,0.0
soccer-mls-2017-kRQand1MKZ,,2017,1,MLS,,,0.0,0.0,40.3185,32.5522,0.0,57.0,0.0169,-0.0558,1.0003,0.0,0.1724,0.0,3080.0,0.6594,963.0,-39.4042,-4.0918,0.0,116.0,1.0,174.0,0.0,0.0,0.0558,56.9831,-0.0558,0.0558,0.7003,0.0546
soccer-mls-2018-kRQand1MKZ,,2018,1,MLS,,,0.0,0.0,40.8768,32.4168,0.0,51.0,2.8826,0.0,1.0599,0.0,0.129,0.0,2476.0,0.6191,743.0,-58.0551,-7.8136,0.0,103.0,0.0,155.0,0.0,0.0,0.0,48.1174,0.0,0.0,0.6972,0.0
soccer-uslc-2019-0Oq6332Q6D,,2019,1,USLC,,,0.0,-0.0223,40.7759,32.0274,0.0,21.0,1.8889,0.0,1.0988,0.0,0.3103,1.0,1477.0,0.6766,504.0,-1.3762,-0.2731,0.0,36.0,0.0,58.0,0.0,0.0223,0.0,19.1111,0.0,0.0223,0.6793,0.0
soccer-mls-2020-X0Oq66zq6D,,2020,1,MLS,,,0.0,0.0,32.0399,21.1551,0.0,27.0,-0.7248,0.0,0.9739,0.0,0.284,0.0,1672.0,0.8312,545.0,3.3328,0.6115,0.0,53.0,0.0,81.0,0.0,0.0,0.0,27.7248,0.0,0.0,0.8251,0.0
soccer-mls-2021-X0Oq66zq6D,,2021,1,MLS,,,0.0,0.0,36.8577,28.6328,0.0,36.0,1.2165,0.0,1.035,0.0,0.2,0.0,2283.0,0.7292,624.0,0.7216,0.1156,0.0,73.0,0.0,110.0,0.0,0.0,0.0,34.7835,0.0,0.0,0.728,0.0
soccer-mls-2022-KAqBN0Vqbg,,2022,1,MLS,,,0.0,0.0,25.9065,17.55,0.0,11.0,1.7113,0.0,1.1842,0.0,0.2857,0.0,621.0,0.9037,187.0,0.2368,0.1266,0.0,10.0,0.0,21.0,0.0,0.0,0.0,9.2887,0.0,0.0,0.9025,0.0
