game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-839-1-2,2026-05-05,2026,1,WCF-WORLD,Latvia,Finland,1.0,1.0,0.0,5.0,4.0
curling-wcf-world-2026-839-12-3,2026-05-07,2026,1,WCF-WORLD,Romania,Finland,0.0,1.0,1.0,4.0,13.0
curling-wcf-world-2026-839-20-1,2026-05-10,2026,1,WCF-WORLD,Finland,Estonia,0.0,1.0,1.0,4.0,7.0
curling-wcf-world-2026-839-4-1,2026-05-06,2026,1,WCF-WORLD,Finland,Portugal,0.0,1.0,1.0,4.0,7.0
curling-wcf-world-2026-839-6-1,2026-05-06,2026,1,WCF-WORLD,Bulgaria,Finland,0.0,1.0,1.0,5.0,6.0
