game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,recv_rec,recv_td,recv_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,3.0,1.0,6.0,4.0,2.0,12.0,1.0,113.0
