game_id,date,season,week,league,away,home,assists,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,minutes,off_rebounds,plus_minus,points,rebounds,steals
WNBA_202506030MIN,2025-06-03,2025,1,WNBA,PHO,MIN,3.0,0.5,2.0,1.0,0.25,4.0,1.0,1.0,12.616666666666667,1.0,-22.0,3.0,1.0,1.0
