game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mlsnp-2023-4JMAkpDqKg,,2023,1,MLSNP,,,0.0,0.0,28.6518,19.2785,0.0,12.0,1.3141,0.0,1.123,0.0,0.1,0.0,492.0,0.7861,201.0,-12.4229,-6.1806,0.0,18.0,0.0,30.0,0.0,0.0,0.0,10.6859,0.0,0.0,0.8479,0.0
soccer-mlsnp-2024-4JMAkpDqKg,,2024,1,MLSNP,,,0.0,0.0,38.0448,28.7054,0.0,33.0,4.9959,0.0,1.1784,0.0,0.1594,0.0,1982.0,0.7067,849.0,-18.6685,-2.1989,0.0,34.0,0.0,69.0,0.0,0.0,0.0,28.0041,0.0,0.0,0.7287,0.0
soccer-mlsnp-2025-4JMAkpDqKg,,2025,1,MLSNP,,,0.0,0.0,33.4049,23.2504,0.0,30.0,-1.1283,0.0,0.9638,0.0,0.1154,0.0,2322.0,0.7865,1157.0,-4.8513,-0.4193,0.0,70.0,0.0,104.0,0.0,0.0,0.0,31.1283,0.0,0.0,0.7907,0.0
soccer-mlsnp-2026-4JMAkpDqKg,,2026,1,MLSNP,,,0.0,-0.4046,38.5385,27.3413,0.0,5.0,1.181,0.0,1.3092,0.0,0.2,1.0,292.0,0.7647,204.0,1.9835,0.9723,0.0,10.0,0.0,15.0,0.0,0.4046,0.0,3.819,0.0,0.4046,0.755,0.0
