game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2020-02-04-1214763,2020-02-04,2020,1,T20I,Oman,Germany,6.0,0.0,0.0,2.0,0.0,1.0,1.0
cricket-t20i-2020-02-05-1214764,2020-02-05,2020,1,T20I,Oman,Germany,24.0,0.0,0.0,21.0,1.0,2.0,1.0
cricket-t20i-2020-02-08-1214766,2020-02-08,2020,1,T20I,Oman,Germany,12.0,0.0,1.0,16.0,1.0,2.0,1.0
