game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_USFL_2023_W2_STALLIONS,,2023,2,USFL,,,1.0,7.0,1.0
SYNTHETIC_USFL_2023_W7_STALLIONS,,2023,7,USFL,,,0.0,10.0,1.0
SYNTHETIC_USFL_2023_W8_STALLIONS,,2023,8,USFL,,,0.0,21.0,1.0
