game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202306030LAS,2023-06-03,2023,1,WNBA,SEA,LAS,3.0,1.0,5.0,,0.6,5.0,3.0,1.0,,,,29.483333333333334,1.0,-2.0,6.0,6.0,,3.0
WNBA_202306060SEA,2023-06-06,2023,1,WNBA,LAS,SEA,,,2.0,,,2.0,,3.0,,,,11.35,,-10.0,,2.0,1.0,1.0
WNBA_202306090SEA,2023-06-09,2023,1,WNBA,WAS,SEA,1.0,,2.0,,0.4,5.0,2.0,,,,,12.9,,-15.0,4.0,2.0,,
WNBA_202306110SEA,2023-06-11,2023,1,WNBA,WAS,SEA,,,1.0,,,1.0,,,,,,7.433333333333334,,-11.0,,1.0,,
WNBA_202306130PHO,2023-06-13,2023,1,WNBA,SEA,PHO,2.0,,2.0,,,1.0,,,,,,9.266666666666667,,11.0,,2.0,,
WNBA_202306150LVA,2023-06-15,2023,1,WNBA,SEA,LVA,2.0,,3.0,,,,,1.0,,,,11.3,1.0,3.0,,4.0,,1.0
WNBA_202306170DAL,2023-06-17,2023,1,WNBA,SEA,DAL,5.0,,7.0,,0.667,6.0,4.0,1.0,0.667,6.0,4.0,34.15,3.0,,12.0,10.0,1.0,1.0
WNBA_202306200SEA,2023-06-20,2023,1,WNBA,CON,SEA,1.0,2.0,1.0,,0.333,6.0,2.0,3.0,0.5,2.0,1.0,25.65,1.0,-14.0,5.0,2.0,,2.0
WNBA_202306220SEA,2023-06-22,2023,1,WNBA,IND,SEA,2.0,1.0,4.0,,0.286,7.0,2.0,1.0,,,,27.4,4.0,-8.0,4.0,8.0,,1.0
WNBA_202306240SEA,2023-06-24,2023,1,WNBA,PHO,SEA,,,3.0,,0.5,4.0,2.0,3.0,0.75,4.0,3.0,23.766666666666666,1.0,4.0,7.0,4.0,,3.0
WNBA_202306270MIN,2023-06-27,2023,1,WNBA,SEA,MIN,2.0,2.0,2.0,,0.5,4.0,2.0,,,,,13.433333333333334,,-8.0,4.0,2.0,,
WNBA_202307020SEA,2023-07-02,2023,1,WNBA,NYL,SEA,,,,,,,,1.0,,,,5.266666666666667,,-4.0,,,1.0,
WNBA_202307060CON,2023-07-06,2023,1,WNBA,SEA,CON,,,,,,2.0,,,,,,2.2333333333333334,1.0,-10.0,,1.0,,
WNBA_202307080NYL,2023-07-08,2023,1,WNBA,SEA,NYL,,,1.0,,1.0,1.0,1.0,,,,,2.6666666666666665,1.0,,2.0,2.0,,1.0
WNBA_202307200SEA,2023-07-20,2023,1,WNBA,LVA,SEA,1.0,,3.0,,1.0,4.0,4.0,1.0,,1.0,,13.833333333333334,,6.0,8.0,3.0,1.0,
WNBA_202307220SEA,2023-07-22,2023,1,WNBA,CHI,SEA,,1.0,1.0,,0.6,5.0,3.0,1.0,1.0,1.0,1.0,16.433333333333334,,-9.0,7.0,1.0,,1.0
WNBA_202307250NYL,2023-07-25,2023,1,WNBA,SEA,NYL,1.0,,1.0,,0.75,4.0,3.0,1.0,,,,22.383333333333333,1.0,-12.0,6.0,2.0,,2.0
WNBA_202307280CHI,2023-07-28,2023,1,WNBA,SEA,CHI,,,1.0,,0.571,7.0,4.0,1.0,,,,15.683333333333334,4.0,-14.0,8.0,5.0,,
WNBA_202307300IND,2023-07-30,2023,1,WNBA,SEA,IND,,,4.0,,1.0,3.0,3.0,2.0,,,,17.866666666666667,,14.0,6.0,4.0,1.0,2.0
WNBA_202308020SEA,2023-08-02,2023,1,WNBA,DAL,SEA,2.0,,4.0,,0.5,2.0,1.0,2.0,,,,22.3,,2.0,2.0,4.0,,2.0
WNBA_202308050PHO,2023-08-05,2023,1,WNBA,SEA,PHO,,,6.0,,,3.0,,3.0,,,,23.8,2.0,2.0,,8.0,,2.0
WNBA_202308080SEA,2023-08-08,2023,1,WNBA,CON,SEA,1.0,1.0,1.0,,,1.0,,,,,,10.683333333333334,,-7.0,,1.0,,
WNBA_202308100SEA,2023-08-10,2023,1,WNBA,ATL,SEA,2.0,,3.0,,0.5,8.0,4.0,3.0,0.25,4.0,1.0,23.516666666666666,2.0,6.0,9.0,5.0,2.0,3.0
WNBA_202308130SEA,2023-08-13,2023,1,WNBA,PHO,SEA,1.0,1.0,8.0,,0.571,7.0,4.0,,,,,28.116666666666667,2.0,5.0,8.0,10.0,,2.0
WNBA_202308180SEA,2023-08-18,2023,1,WNBA,MIN,SEA,2.0,,4.0,,0.333,3.0,1.0,3.0,,,,27.033333333333335,2.0,-10.0,2.0,6.0,,1.0
WNBA_202308200MIN,2023-08-20,2023,1,WNBA,SEA,MIN,,,3.0,,0.444,9.0,4.0,1.0,,1.0,,15.516666666666667,,-1.0,8.0,3.0,2.0,2.0
WNBA_202308220CHI,2023-08-22,2023,1,WNBA,SEA,CHI,1.0,,1.0,,0.6,5.0,3.0,,,,,10.8,3.0,-14.0,6.0,4.0,,
WNBA_202308240IND,2023-08-24,2023,1,WNBA,SEA,IND,1.0,2.0,1.0,,,2.0,,3.0,1.0,1.0,1.0,18.7,1.0,,1.0,2.0,2.0,2.0
WNBA_202308270SEA,2023-08-27,2023,1,WNBA,CHI,SEA,1.0,2.0,2.0,1.0,0.625,8.0,5.0,4.0,0.75,4.0,3.0,27.0,1.0,1.0,13.0,3.0,,4.0
WNBA_202308310LAS,2023-08-31,2023,1,WNBA,SEA,LAS,1.0,2.0,6.0,,1.0,2.0,2.0,2.0,,,,25.35,,1.0,4.0,6.0,2.0,4.0
WNBA_202309020LVA,2023-09-02,2023,1,WNBA,SEA,LVA,3.0,,3.0,,0.429,7.0,3.0,2.0,0.5,2.0,1.0,19.616666666666667,,-1.0,7.0,3.0,,2.0
WNBA_202309060ATL,2023-09-06,2023,1,WNBA,SEA,ATL,1.0,1.0,5.0,,0.571,7.0,4.0,2.0,,,,25.9,1.0,-7.0,8.0,6.0,,3.0
WNBA_202309080DAL,2023-09-08,2023,1,WNBA,SEA,DAL,3.0,,3.0,,1.0,6.0,6.0,5.0,,,,30.133333333333333,1.0,-8.0,12.0,4.0,1.0,4.0
WNBA_202309100SEA,2023-09-10,2023,1,WNBA,LAS,SEA,3.0,,4.0,,0.333,6.0,2.0,3.0,,,,29.1,1.0,10.0,4.0,5.0,1.0,4.0
WNBA_202405140SEA,2024-05-14,2024,1,WNBA,MIN,SEA,,,3.0,,1.0,3.0,3.0,1.0,0.5,2.0,1.0,13.633333333333333,,-2.0,7.0,3.0,,1.0
WNBA_202405170MIN,2024-05-17,2024,1,WNBA,SEA,MIN,,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,11.8,2.0,-10.0,7.0,3.0,2.0,1.0
WNBA_202405190WAS,2024-05-19,2024,1,WNBA,SEA,WAS,,,3.0,,0.5,6.0,3.0,5.0,1.0,2.0,2.0,29.95,2.0,22.0,8.0,5.0,2.0,3.0
WNBA_202405200NYL,2024-05-20,2024,1,WNBA,SEA,NYL,,,2.0,,0.571,7.0,4.0,2.0,,1.0,,33.86666666666667,,-16.0,8.0,2.0,1.0,2.0
WNBA_202405220SEA,2024-05-22,2024,1,WNBA,IND,SEA,2.0,,1.0,,,1.0,,,,,,9.416666666666666,1.0,-1.0,,2.0,,
WNBA_202405250SEA,2024-05-25,2024,1,WNBA,WAS,SEA,2.0,1.0,7.0,,1.0,3.0,3.0,1.0,,,,18.933333333333334,,18.0,6.0,7.0,,1.0
WNBA_202405280CHI,2024-05-28,2024,1,WNBA,SEA,CHI,3.0,,1.0,,0.333,3.0,1.0,,,,,12.683333333333334,,-10.0,2.0,1.0,,
WNBA_202405300IND,2024-05-30,2024,1,WNBA,SEA,IND,,,5.0,,0.5,6.0,3.0,3.0,0.5,2.0,1.0,19.533333333333335,,-4.0,7.0,5.0,,
WNBA_202406040SEA,2024-06-04,2024,1,WNBA,PHO,SEA,1.0,,5.0,,1.0,2.0,2.0,2.0,0.2,5.0,1.0,25.133333333333333,,15.0,5.0,5.0,3.0,1.0
WNBA_202406070LVA,2024-06-07,2024,1,WNBA,SEA,LVA,,,,,,1.0,,1.0,,,,8.466666666666667,,-17.0,,,,2.0
WNBA_202406090MIN,2024-06-09,2024,1,WNBA,SEA,MIN,,,2.0,,,2.0,,,,,,10.266666666666667,1.0,-7.0,,3.0,,
WNBA_202406110SEA,2024-06-11,2024,1,WNBA,LAS,SEA,1.0,1.0,3.0,,,2.0,,2.0,,2.0,,14.116666666666667,,-6.0,,3.0,,
WNBA_202406130DAL,2024-06-13,2024,1,WNBA,SEA,DAL,,,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,15.45,2.0,10.0,6.0,4.0,,
WNBA_202406190LVA,2024-06-19,2024,1,WNBA,SEA,LVA,,,,,,1.0,,,,,,4.25,,-6.0,,,,
WNBA_202406230SEA,2024-06-23,2024,1,WNBA,CON,SEA,,,4.0,,1.0,1.0,1.0,,1.0,2.0,2.0,8.75,,-10.0,4.0,4.0,,
WNBA_202406270SEA,2024-06-27,2024,1,WNBA,IND,SEA,2.0,,3.0,,,2.0,,2.0,,,,17.316666666666666,,2.0,,3.0,3.0,2.0
WNBA_202406290SEA,2024-06-29,2024,1,WNBA,DAL,SEA,,1.0,3.0,,0.5,4.0,2.0,1.0,,,,16.35,2.0,9.0,4.0,5.0,,1.0
WNBA_202407010SEA,2024-07-01,2024,1,WNBA,DAL,SEA,1.0,,4.0,,0.5,6.0,3.0,3.0,1.0,1.0,1.0,19.116666666666667,1.0,3.0,7.0,5.0,1.0,1.0
WNBA_202407050SEA,2024-07-05,2024,1,WNBA,CHI,SEA,1.0,,1.0,,1.0,4.0,4.0,1.0,,,,9.533333333333333,,-7.0,8.0,1.0,,
WNBA_202407070SEA,2024-07-07,2024,1,WNBA,CHI,SEA,1.0,,,,1.0,1.0,1.0,,,,,8.05,,-1.0,2.0,,,
WNBA_202407120SEA,2024-07-12,2024,1,WNBA,MIN,SEA,,1.0,2.0,,0.333,3.0,1.0,2.0,,,,17.383333333333333,,28.0,2.0,2.0,1.0,1.0
WNBA_202407140SEA,2024-07-14,2024,1,WNBA,ATL,SEA,1.0,,2.0,,0.5,2.0,1.0,,,,,12.65,,2.0,2.0,2.0,,1.0
WNBA_202407160LAS,2024-07-16,2024,1,WNBA,SEA,LAS,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,6.866666666666667,,-10.0,2.0,1.0,,1.0
WNBA_202408160ATL,2024-08-16,2024,1,WNBA,SEA,ATL,1.0,1.0,1.0,,,,,1.0,,,,7.85,,4.0,,1.0,,
WNBA_202408180IND,2024-08-18,2024,1,WNBA,SEA,IND,1.0,,2.0,,,2.0,,2.0,0.5,2.0,1.0,12.216666666666667,1.0,,1.0,3.0,,1.0
WNBA_202408200WAS,2024-08-20,2024,1,WNBA,SEA,WAS,1.0,,1.0,,,,,1.0,,,,7.466666666666667,2.0,-6.0,,3.0,,1.0
WNBA_202408260SEA,2024-08-26,2024,1,WNBA,WAS,SEA,1.0,,,,0.571,7.0,4.0,,,,,16.533333333333335,1.0,6.0,8.0,1.0,1.0,1.0
WNBA_202408280SEA,2024-08-28,2024,1,WNBA,ATL,SEA,,,1.0,,1.0,2.0,2.0,,1.0,3.0,3.0,13.066666666666666,1.0,-1.0,7.0,2.0,1.0,1.0
WNBA_202409010CON,2024-09-01,2024,1,WNBA,SEA,CON,,1.0,2.0,,0.5,2.0,1.0,,,,,10.5,1.0,-1.0,2.0,3.0,,2.0
WNBA_202409030CON,2024-09-03,2024,1,WNBA,SEA,CON,3.0,,3.0,,0.5,2.0,1.0,2.0,,,,24.766666666666666,,21.0,2.0,3.0,1.0,1.0
WNBA_202409050NYL,2024-09-05,2024,1,WNBA,SEA,NYL,1.0,,,,,2.0,,,,,,7.433333333333334,1.0,-12.0,,1.0,,1.0
WNBA_202409070SEA,2024-09-07,2024,1,WNBA,PHO,SEA,2.0,,6.0,,0.143,7.0,1.0,,,,,25.183333333333334,2.0,17.0,2.0,8.0,2.0,
WNBA_202409110LAS,2024-09-11,2024,1,WNBA,SEA,LAS,,1.0,,,,2.0,,,,,,10.55,,-12.0,,,,
WNBA_202409130DAL,2024-09-13,2024,1,WNBA,SEA,DAL,2.0,1.0,5.0,,0.75,4.0,3.0,3.0,1.0,3.0,3.0,28.033333333333335,,19.0,9.0,5.0,,
WNBA_202409150SEA,2024-09-15,2024,1,WNBA,LAS,SEA,1.0,,3.0,,0.4,5.0,2.0,,0.5,2.0,1.0,23.65,3.0,-8.0,5.0,6.0,3.0,
WNBA_202409170SEA,2024-09-17,2024,1,WNBA,LVA,SEA,1.0,,3.0,,0.5,8.0,4.0,4.0,,,,27.25,1.0,-16.0,8.0,4.0,,
WNBA_202409190PHO,2024-09-19,2024,1,WNBA,SEA,PHO,,1.0,2.0,,0.545,11.0,6.0,1.0,0.667,3.0,2.0,24.783333333333335,2.0,16.0,14.0,4.0,1.0,
WNBA_202409220LVA,2024-09-22,2024,1,WNBA,SEA,LVA,,,6.0,,0.429,7.0,3.0,,1.0,2.0,2.0,31.883333333333333,6.0,1.0,8.0,12.0,1.0,5.0
WNBA_202409240LVA,2024-09-24,2024,1,WNBA,SEA,LVA,,,1.0,,1.0,1.0,1.0,,,,,14.3,1.0,5.0,2.0,2.0,,
WNBA_202505160GSV,2025-05-16,2025,1,WNBA,LAS,GSV,2.0,,2.0,,,1.0,,1.0,,,,11.966666666666667,,5.0,,2.0,1.0,1.0
WNBA_202505180LAS,2025-05-18,2025,1,WNBA,MIN,LAS,2.0,1.0,1.0,,,,,,,,,14.366666666666667,,,,1.0,,
WNBA_202505210PHO,2025-05-21,2025,1,WNBA,LAS,PHO,,,,,,,,,,,,6.483333333333333,1.0,-11.0,,1.0,,
WNBA_202505230LAS,2025-05-23,2025,1,WNBA,GSV,LAS,,,2.0,,,1.0,,1.0,0.5,2.0,1.0,7.833333333333333,,-7.0,1.0,2.0,,1.0
WNBA_202505250LAS,2025-05-25,2025,1,WNBA,CHI,LAS,,,,,,2.0,,1.0,1.0,2.0,2.0,8.216666666666667,2.0,-8.0,2.0,2.0,,
WNBA_202505270LAS,2025-05-27,2025,1,WNBA,ATL,LAS,1.0,,1.0,,,1.0,,,,,,4.5,,-4.0,,1.0,,1.0
WNBA_202505300LVA,2025-05-30,2025,1,WNBA,LAS,LVA,2.0,,,,0.5,2.0,1.0,,1.0,2.0,2.0,7.016666666666667,1.0,1.0,4.0,1.0,1.0,
WNBA_202506010LAS,2025-06-01,2025,1,WNBA,PHO,LAS,,2.0,1.0,,0.667,3.0,2.0,2.0,,,,15.816666666666666,1.0,1.0,4.0,2.0,1.0,
WNBA_202506060DAL,2025-06-06,2025,1,WNBA,LAS,DAL,1.0,,2.0,,1.0,2.0,2.0,,,,,12.366666666666667,1.0,17.0,4.0,3.0,,
WNBA_202506090LAS,2025-06-09,2025,1,WNBA,GSV,LAS,,,,,1.0,1.0,1.0,1.0,,,,6.25,,-10.0,2.0,,,1.0
WNBA_202506110LVA,2025-06-11,2025,1,WNBA,LAS,LVA,1.0,,,,1.0,1.0,1.0,3.0,,,,7.066666666666666,,,2.0,,1.0,1.0
WNBA_202506140MIN,2025-06-14,2025,1,WNBA,LAS,MIN,1.0,,,,,2.0,,,,,,5.866666666666667,,-7.0,,,,
WNBA_202506170LAS,2025-06-17,2025,1,WNBA,SEA,LAS,,,1.0,,,,,,,,,3.9166666666666665,1.0,3.0,,2.0,,
WNBA_202506210MIN,2025-06-21,2025,1,WNBA,LAS,MIN,,,1.0,,,,,,1.0,2.0,2.0,6.583333333333333,,-2.0,2.0,1.0,,
WNBA_202506240CHI,2025-06-24,2025,1,WNBA,LAS,CHI,,,2.0,,0.5,2.0,1.0,2.0,,,,6.65,,-9.0,2.0,2.0,,
WNBA_202506260IND,2025-06-26,2025,1,WNBA,LAS,IND,,1.0,1.0,,,2.0,,1.0,1.0,2.0,2.0,11.0,2.0,,2.0,3.0,1.0,2.0
WNBA_202506290LAS,2025-06-29,2025,1,WNBA,CHI,LAS,,,,,,1.0,,,,,,2.9,,-2.0,,,,
WNBA_202507030NYL,2025-07-03,2025,1,WNBA,LAS,NYL,1.0,,,,1.0,1.0,1.0,2.0,,,,6.766666666666667,,-6.0,2.0,,,
WNBA_202507050IND,2025-07-05,2025,1,WNBA,LAS,IND,1.0,,,,1.0,2.0,2.0,3.0,0.25,4.0,1.0,8.4,1.0,-5.0,5.0,1.0,,
WNBA_202507100LAS,2025-07-10,2025,1,WNBA,MIN,LAS,,,,,0.333,3.0,1.0,,,,,9.366666666666667,,-14.0,2.0,,,
