game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
11824114,2025-10-10,2025,19,CFL,TOR,SSK,0.0,0.0,35.0,,
11824121,2025-10-18,2025,20,CFL,TOR,CGY,1.0,0.0,18.0,0.0,0.0
