game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2022-06-17-1320191,2022-06-17,2022,1,T20I,Nepal,Bhutan,10.0,0.0,1.0,9.0,2.0,0.0,1.0
cricket-t20i-2022-06-21-1320204,2022-06-21,2022,1,T20I,Bhutan,Kuwait,2.0,0.0,0.0,10.0,1.0,0.0,1.0
