game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202109260SEA,2021-09-26,2021,1,WNBA,PHO,SEA,3.0,3.0,8.0,,0.6,10.0,6.0,4.0,,,,33.1,4.0,-3.0,12.0,12.0,1.0,
WNBA_202109280LVA,2021-09-28,2021,1,WNBA,PHO,LVA,3.0,2.0,6.0,,0.75,8.0,6.0,4.0,,2.0,,34.36666666666667,2.0,-8.0,12.0,8.0,1.0,
WNBA_202109300LVA,2021-09-30,2021,1,WNBA,PHO,LVA,3.0,2.0,4.0,,0.667,3.0,2.0,3.0,,,,28.716666666666665,4.0,18.0,4.0,8.0,1.0,1.0
WNBA_202110030PHO,2021-10-03,2021,1,WNBA,LVA,PHO,,2.0,10.0,,0.643,14.0,9.0,2.0,0.833,6.0,5.0,30.8,7.0,22.0,23.0,17.0,,1.0
WNBA_202110060PHO,2021-10-06,2021,1,WNBA,LVA,PHO,4.0,3.0,5.0,,0.75,4.0,3.0,1.0,,,,27.75,2.0,-13.0,6.0,7.0,,
WNBA_202110080LVA,2021-10-08,2021,1,WNBA,PHO,LVA,1.0,3.0,9.0,,0.667,3.0,2.0,5.0,,,,35.61666666666667,2.0,3.0,4.0,11.0,4.0,1.0
WNBA_202110100PHO,2021-10-10,2021,1,WNBA,CHI,PHO,3.0,1.0,7.0,,0.429,7.0,3.0,,1.0,1.0,1.0,25.916666666666668,2.0,-6.0,7.0,9.0,1.0,1.0
WNBA_202110130PHO,2021-10-13,2021,1,WNBA,CHI,PHO,3.0,2.0,6.0,,0.5,8.0,4.0,3.0,,,,38.0,3.0,,8.0,9.0,3.0,4.0
WNBA_202110150CHI,2021-10-15,2021,1,WNBA,PHO,CHI,1.0,,4.0,,,2.0,,1.0,,,,20.216666666666665,3.0,-20.0,,7.0,1.0,1.0
WNBA_202110170CHI,2021-10-17,2021,1,WNBA,PHO,CHI,2.0,2.0,7.0,,0.333,6.0,2.0,4.0,1.0,1.0,1.0,35.6,5.0,-9.0,5.0,12.0,2.0,3.0
WNBA_202205110PHO,2022-05-11,2022,1,WNBA,SEA,PHO,3.0,,3.0,,0.667,3.0,2.0,3.0,,,,27.566666666666666,1.0,20.0,4.0,4.0,,
WNBA_202205140SEA,2022-05-14,2022,1,WNBA,PHO,SEA,3.0,,10.0,,0.333,3.0,1.0,1.0,,,,33.016666666666666,4.0,,2.0,14.0,3.0,
WNBA_202205170LVA,2022-05-17,2022,1,WNBA,PHO,LVA,1.0,1.0,5.0,,1.0,3.0,3.0,4.0,0.5,2.0,1.0,36.28333333333333,1.0,-12.0,7.0,6.0,3.0,1.0
WNBA_202205190PHO,2022-05-19,2022,1,WNBA,DAL,PHO,2.0,2.0,7.0,,0.2,5.0,1.0,,,,,31.966666666666665,,-5.0,2.0,7.0,1.0,
WNBA_202205210LVA,2022-05-21,2022,1,WNBA,PHO,LVA,3.0,3.0,3.0,,0.333,3.0,1.0,4.0,0.5,2.0,1.0,31.233333333333334,5.0,-4.0,3.0,8.0,,2.0
WNBA_202205250LAS,2022-05-25,2022,1,WNBA,PHO,LAS,5.0,1.0,3.0,,1.0,5.0,5.0,1.0,,,,35.75,3.0,3.0,10.0,6.0,3.0,2.0
WNBA_202205290ATL,2022-05-29,2022,1,WNBA,PHO,ATL,,2.0,5.0,,0.5,2.0,1.0,2.0,0.75,4.0,3.0,26.966666666666665,3.0,-20.0,5.0,8.0,2.0,2.0
WNBA_202205310CHI,2022-05-31,2022,1,WNBA,PHO,CHI,,1.0,5.0,,0.25,4.0,1.0,,,4.0,,36.96666666666667,4.0,-8.0,2.0,9.0,,2.0
WNBA_202206030PHO,2022-06-03,2022,1,WNBA,CON,PHO,4.0,1.0,,,0.333,3.0,1.0,4.0,,,,30.45,1.0,1.0,2.0,1.0,1.0,2.0
WNBA_202206050PHO,2022-06-05,2022,1,WNBA,LAS,PHO,3.0,,7.0,,0.6,5.0,3.0,4.0,0.75,4.0,3.0,38.0,2.0,5.0,9.0,9.0,2.0,2.0
WNBA_202206100PHO,2022-06-10,2022,1,WNBA,ATL,PHO,2.0,1.0,11.0,,0.75,4.0,3.0,1.0,,,,35.96666666666667,2.0,-1.0,6.0,13.0,,2.0
WNBA_202206120WAS,2022-06-12,2022,1,WNBA,PHO,WAS,3.0,1.0,9.0,,0.75,4.0,3.0,2.0,0.75,4.0,3.0,43.43333333333333,1.0,14.0,9.0,10.0,1.0,2.0
WNBA_202206140WAS,2022-06-14,2022,1,WNBA,PHO,WAS,2.0,1.0,5.0,,,,,2.0,,,,31.233333333333334,,-3.0,,5.0,,1.0
WNBA_202206150IND,2022-06-15,2022,1,WNBA,PHO,IND,,1.0,7.0,,0.75,4.0,3.0,,,,,35.61666666666667,3.0,15.0,6.0,10.0,,1.0
WNBA_202206170DAL,2022-06-17,2022,1,WNBA,PHO,DAL,2.0,3.0,4.0,,0.6,5.0,3.0,1.0,1.0,2.0,2.0,37.31666666666667,,-1.0,8.0,4.0,1.0,
WNBA_202206210PHO,2022-06-21,2022,1,WNBA,MIN,PHO,1.0,1.0,4.0,,0.333,3.0,1.0,2.0,0.25,4.0,1.0,33.63333333333333,2.0,-8.0,3.0,6.0,2.0,3.0
WNBA_202206230MIN,2022-06-23,2022,1,WNBA,PHO,MIN,1.0,2.0,8.0,,1.0,1.0,1.0,3.0,,,,35.05,,-5.0,2.0,8.0,,
WNBA_202206250DAL,2022-06-25,2022,1,WNBA,PHO,DAL,1.0,1.0,5.0,,0.5,2.0,1.0,4.0,,,,32.95,3.0,17.0,2.0,8.0,,1.0
WNBA_202206270PHO,2022-06-27,2022,1,WNBA,IND,PHO,2.0,3.0,5.0,,0.333,3.0,1.0,2.0,,,,33.6,3.0,6.0,2.0,8.0,1.0,3.0
WNBA_202206290PHO,2022-06-29,2022,1,WNBA,IND,PHO,2.0,2.0,5.0,,0.833,6.0,5.0,2.0,0.5,2.0,1.0,31.066666666666666,6.0,20.0,11.0,11.0,,
WNBA_202207020CHI,2022-07-02,2022,1,WNBA,PHO,CHI,1.0,,6.0,,0.667,6.0,4.0,4.0,,,,34.583333333333336,1.0,-26.0,8.0,7.0,3.0,3.0
WNBA_202207040LAS,2022-07-04,2022,1,WNBA,PHO,LAS,2.0,1.0,4.0,,1.0,2.0,2.0,3.0,,,,23.316666666666666,1.0,-3.0,4.0,5.0,3.0,3.0
WNBA_202207070PHO,2022-07-07,2022,1,WNBA,NYL,PHO,3.0,1.0,2.0,,0.8,5.0,4.0,4.0,,,,28.516666666666666,2.0,,8.0,4.0,1.0,2.0
WNBA_202207120MIN,2022-07-12,2022,1,WNBA,PHO,MIN,3.0,3.0,6.0,,1.0,1.0,1.0,4.0,,,,43.9,2.0,-4.0,2.0,8.0,2.0,1.0
WNBA_202207140PHO,2022-07-14,2022,1,WNBA,WAS,PHO,2.0,1.0,3.0,,0.143,7.0,1.0,2.0,,,,31.0,1.0,8.0,2.0,4.0,,4.0
WNBA_202207170PHO,2022-07-17,2022,1,WNBA,ATL,PHO,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,,,,37.86666666666667,,-11.0,2.0,1.0,3.0,
WNBA_202207220PHO,2022-07-22,2022,1,WNBA,SEA,PHO,3.0,2.0,5.0,,1.0,1.0,1.0,4.0,,,,33.15,,21.0,2.0,5.0,2.0,2.0
WNBA_202207280PHO,2022-07-28,2022,1,WNBA,LAS,PHO,4.0,3.0,5.0,,0.333,3.0,1.0,4.0,,,,33.416666666666664,2.0,19.0,2.0,7.0,2.0,2.0
WNBA_202207310NYL,2022-07-31,2022,1,WNBA,PHO,NYL,2.0,2.0,3.0,,0.833,6.0,5.0,3.0,,,,33.85,1.0,-17.0,10.0,4.0,,
WNBA_202208020CON,2022-08-02,2022,1,WNBA,PHO,CON,1.0,2.0,4.0,,,2.0,,,,2.0,,33.833333333333336,2.0,-22.0,,6.0,2.0,1.0
WNBA_202208040CON,2022-08-04,2022,1,WNBA,PHO,CON,7.0,3.0,5.0,,0.5,2.0,1.0,,,,,30.633333333333333,7.0,-13.0,2.0,12.0,1.0,2.0
WNBA_202208060PHO,2022-08-06,2022,1,WNBA,NYL,PHO,4.0,3.0,5.0,,1.0,2.0,2.0,1.0,,,,35.65,2.0,9.0,4.0,7.0,1.0,2.0
WNBA_202208100PHO,2022-08-10,2022,1,WNBA,MIN,PHO,1.0,3.0,4.0,,0.5,2.0,1.0,5.0,,,,34.36666666666667,3.0,-6.0,2.0,7.0,1.0,
WNBA_202208120PHO,2022-08-12,2022,1,WNBA,DAL,PHO,6.0,,1.0,,1.0,4.0,4.0,2.0,,,,33.266666666666666,,14.0,8.0,1.0,2.0,1.0
WNBA_202208140PHO,2022-08-14,2022,1,WNBA,CHI,PHO,,,4.0,,,,,1.0,,,,22.516666666666666,1.0,-18.0,,5.0,1.0,1.0
WNBA_202208170LVA,2022-08-17,2022,1,WNBA,PHO,LVA,2.0,1.0,10.0,,0.167,6.0,1.0,3.0,,,,33.9,6.0,-17.0,2.0,16.0,,1.0
WNBA_202208200LVA,2022-08-20,2022,1,WNBA,PHO,LVA,3.0,,2.0,,1.0,3.0,3.0,2.0,,,,26.333333333333332,5.0,-34.0,6.0,7.0,,1.0
WNBA_202305190LAS,2023-05-19,2023,1,WNBA,PHO,LAS,1.0,2.0,5.0,,,,,2.0,,,,31.2,2.0,-27.0,,7.0,,3.0
WNBA_202305210PHO,2023-05-21,2023,1,WNBA,CHI,PHO,3.0,1.0,8.0,,,,,2.0,0.5,2.0,1.0,22.333333333333332,2.0,4.0,1.0,10.0,1.0,3.0
WNBA_202305250PHO,2023-05-25,2023,1,WNBA,MIN,PHO,2.0,,8.0,,0.5,2.0,1.0,4.0,,,,25.483333333333334,3.0,-3.0,2.0,11.0,1.0,3.0
WNBA_202306020PHO,2023-06-02,2023,1,WNBA,LAS,PHO,,1.0,2.0,,,,,3.0,,,,16.683333333333334,,2.0,,2.0,1.0,3.0
WNBA_202306070DAL,2023-06-07,2023,1,WNBA,PHO,DAL,3.0,1.0,3.0,,,1.0,,4.0,,,,21.433333333333334,,-7.0,,3.0,1.0,1.0
WNBA_202306090DAL,2023-06-09,2023,1,WNBA,PHO,DAL,1.0,2.0,5.0,,1.0,2.0,2.0,3.0,,,,18.033333333333335,3.0,-17.0,4.0,8.0,1.0,4.0
WNBA_202306110IND,2023-06-11,2023,1,WNBA,PHO,IND,,,,,,,,2.0,,,,14.75,,-4.0,,,1.0,1.0
WNBA_202306130PHO,2023-06-13,2023,1,WNBA,SEA,PHO,2.0,1.0,9.0,,,,,1.0,0.5,2.0,1.0,22.016666666666666,1.0,-4.0,1.0,10.0,,
WNBA_202306160WAS,2023-06-16,2023,1,WNBA,PHO,WAS,1.0,2.0,4.0,,0.667,3.0,2.0,3.0,0.5,2.0,1.0,25.866666666666667,3.0,-17.0,5.0,7.0,,
WNBA_202306180NYL,2023-06-18,2023,1,WNBA,PHO,NYL,1.0,,2.0,,0.75,4.0,3.0,3.0,,,,33.666666666666664,2.0,-16.0,6.0,4.0,1.0,1.0
WNBA_202306210PHO,2023-06-21,2023,1,WNBA,LVA,PHO,1.0,1.0,,,1.0,4.0,4.0,3.0,,,,27.016666666666666,,-16.0,8.0,,1.0,
WNBA_202306240SEA,2023-06-24,2023,1,WNBA,PHO,SEA,,,3.0,,1.0,2.0,2.0,1.0,,,,19.6,2.0,-11.0,4.0,5.0,,2.0
WNBA_202306270PHO,2023-06-27,2023,1,WNBA,DAL,PHO,2.0,3.0,7.0,,0.5,4.0,2.0,2.0,,,,34.61666666666667,,-2.0,4.0,7.0,5.0,2.0
WNBA_202306290PHO,2023-06-29,2023,1,WNBA,IND,PHO,3.0,3.0,5.0,,1.0,5.0,5.0,2.0,1.0,1.0,1.0,33.1,1.0,18.0,11.0,6.0,1.0,2.0
WNBA_202307010PHO,2023-07-01,2023,1,WNBA,MIN,PHO,1.0,2.0,11.0,,0.5,2.0,1.0,3.0,,,,37.1,2.0,-5.0,2.0,13.0,,3.0
WNBA_202307050NYL,2023-07-05,2023,1,WNBA,PHO,NYL,1.0,,1.0,,0.667,3.0,2.0,6.0,,,,28.216666666666665,1.0,-8.0,4.0,2.0,1.0,2.0
WNBA_202307070MIN,2023-07-07,2023,1,WNBA,PHO,MIN,3.0,,7.0,,,,,3.0,,,,32.35,,-12.0,,7.0,2.0,3.0
WNBA_202307090PHO,2023-07-09,2023,1,WNBA,LAS,PHO,,3.0,4.0,,0.5,4.0,2.0,,,,,30.816666666666666,,3.0,4.0,4.0,,2.0
WNBA_202307110LVA,2023-07-11,2023,1,WNBA,PHO,LVA,1.0,1.0,9.0,,0.25,4.0,1.0,2.0,,,,24.5,,-28.0,2.0,9.0,1.0,1.0
WNBA_202307180PHO,2023-07-18,2023,1,WNBA,CON,PHO,2.0,2.0,4.0,,0.667,3.0,2.0,3.0,1.0,2.0,2.0,32.11666666666667,4.0,9.0,6.0,8.0,1.0,
WNBA_202307200PHO,2023-07-20,2023,1,WNBA,CHI,PHO,2.0,1.0,5.0,,0.75,4.0,3.0,2.0,,,,27.3,1.0,16.0,6.0,6.0,,1.0
WNBA_202307230WAS,2023-07-23,2023,1,WNBA,PHO,WAS,2.0,2.0,4.0,,1.0,2.0,2.0,1.0,,,,23.933333333333334,2.0,-10.0,4.0,6.0,1.0,2.0
WNBA_202307250ATL,2023-07-25,2023,1,WNBA,PHO,ATL,,1.0,3.0,,0.5,2.0,1.0,1.0,,,,18.5,1.0,-16.0,2.0,4.0,2.0,1.0
WNBA_202307300CHI,2023-07-30,2023,1,WNBA,PHO,CHI,1.0,1.0,4.0,,0.5,4.0,2.0,3.0,,,,25.483333333333334,2.0,-28.0,4.0,6.0,2.0,2.0
WNBA_202308010IND,2023-08-01,2023,1,WNBA,PHO,IND,3.0,2.0,7.0,,1.0,1.0,1.0,2.0,,,,32.46666666666667,1.0,1.0,2.0,8.0,2.0,2.0
WNBA_202308030PHO,2023-08-03,2023,1,WNBA,ATL,PHO,,,7.0,,,2.0,,3.0,,,,23.3,1.0,13.0,,8.0,,1.0
WNBA_202308050PHO,2023-08-05,2023,1,WNBA,SEA,PHO,3.0,1.0,5.0,,1.0,3.0,3.0,,,,,32.43333333333333,,-4.0,6.0,5.0,3.0,1.0
WNBA_202308080PHO,2023-08-08,2023,1,WNBA,WAS,PHO,1.0,1.0,9.0,,0.5,4.0,2.0,,,,,23.733333333333334,,,4.0,9.0,,
WNBA_202308100PHO,2023-08-10,2023,1,WNBA,CON,PHO,2.0,2.0,3.0,,0.75,4.0,3.0,2.0,,,,29.45,1.0,9.0,6.0,4.0,1.0,3.0
WNBA_202308130SEA,2023-08-13,2023,1,WNBA,PHO,SEA,1.0,,2.0,,1.0,4.0,4.0,1.0,,1.0,,31.333333333333332,3.0,-7.0,8.0,5.0,3.0,1.0
WNBA_202308180PHO,2023-08-18,2023,1,WNBA,NYL,PHO,1.0,2.0,6.0,,0.8,5.0,4.0,1.0,,,,29.616666666666667,2.0,-7.0,8.0,8.0,1.0,2.0
WNBA_202308200PHO,2023-08-20,2023,1,WNBA,IND,PHO,,1.0,7.0,,0.333,3.0,1.0,5.0,,,,31.4,2.0,-5.0,2.0,9.0,1.0,1.0
WNBA_202308230LAS,2023-08-23,2023,1,WNBA,PHO,LAS,2.0,4.0,4.0,,0.333,3.0,1.0,2.0,,,,29.266666666666666,1.0,-27.0,2.0,5.0,,
WNBA_202308270PHO,2023-08-27,2023,1,WNBA,DAL,PHO,,,10.0,,1.0,2.0,2.0,1.0,,,,29.3,,-12.0,4.0,10.0,1.0,2.0
WNBA_202308290ATL,2023-08-29,2023,1,WNBA,PHO,ATL,1.0,,4.0,,0.5,2.0,1.0,1.0,,,,18.716666666666665,,-23.0,2.0,4.0,,
WNBA_202308310CON,2023-08-31,2023,1,WNBA,PHO,CON,1.0,,5.0,,1.0,2.0,2.0,4.0,,,,25.6,1.0,-9.0,4.0,6.0,,
WNBA_202309030MIN,2023-09-03,2023,1,WNBA,PHO,MIN,,,7.0,,,3.0,,4.0,,,,14.566666666666666,2.0,-9.0,,9.0,,1.0
WNBA_202309050PHO,2023-09-05,2023,1,WNBA,WAS,PHO,,,6.0,,0.5,2.0,1.0,,,2.0,,24.433333333333334,1.0,-12.0,2.0,7.0,,2.0
WNBA_202309080PHO,2023-09-08,2023,1,WNBA,LVA,PHO,1.0,,3.0,,0.6,5.0,3.0,3.0,,,,23.733333333333334,1.0,-14.0,6.0,4.0,1.0,1.0
WNBA_202309100LVA,2023-09-10,2023,1,WNBA,PHO,LVA,1.0,1.0,5.0,,0.667,3.0,2.0,1.0,,,,26.066666666666666,2.0,-6.0,4.0,7.0,2.0,1.0
WNBA_202405150DAL,2024-05-15,2024,1,WNBA,CHI,DAL,,1.0,,,,,,3.0,,,,13.4,1.0,-2.0,,1.0,,
WNBA_202405180DAL,2024-05-18,2024,1,WNBA,CHI,DAL,1.0,3.0,2.0,,,1.0,,3.0,,,,15.183333333333334,1.0,-16.0,,3.0,1.0,1.0
WNBA_202405230NYL,2024-05-23,2024,1,WNBA,CHI,NYL,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,12.233333333333333,,-2.0,2.0,2.0,,
WNBA_202405250CHI,2024-05-25,2024,1,WNBA,CON,CHI,,,,,,,,,,,,0.95,,-4.0,,,,
WNBA_202405280CHI,2024-05-28,2024,1,WNBA,SEA,CHI,,,1.0,,1.0,1.0,1.0,1.0,,,,8.966666666666667,2.0,5.0,2.0,3.0,1.0,1.0
WNBA_202405300CHI,2024-05-30,2024,1,WNBA,LAS,CHI,,,4.0,,1.0,1.0,1.0,1.0,0.5,2.0,1.0,9.216666666666667,,-5.0,3.0,4.0,,
WNBA_202406060WAS,2024-06-06,2024,1,WNBA,CHI,WAS,,,2.0,,,1.0,,,,,,3.3666666666666667,,-6.0,,2.0,,
WNBA_202406080CHI,2024-06-08,2024,1,WNBA,ATL,CHI,,,,,1.0,1.0,1.0,,,,,3.15,,-3.0,2.0,,,
WNBA_202406120CHI,2024-06-12,2024,1,WNBA,CON,CHI,,,,,,,,,,,,2.216666666666667,,1.0,,,,
WNBA_202406140WAS,2024-06-14,2024,1,WNBA,CHI,WAS,,,,,,,,,,,,0.9,,-2.0,,,,
WNBA_202406200CHI,2024-06-20,2024,1,WNBA,DAL,CHI,,,,,,,,1.0,,,,5.4,,-7.0,,,,
WNBA_202406230CHI,2024-06-23,2024,1,WNBA,IND,CHI,1.0,,,,,,,,,,,3.716666666666667,,-6.0,,,,
WNBA_202406270CHI,2024-06-27,2024,1,WNBA,LVA,CHI,,,,,1.0,1.0,1.0,2.0,,,,6.15,,-10.0,2.0,,,
WNBA_202407050SEA,2024-07-05,2024,1,WNBA,CHI,SEA,,,,,,1.0,,2.0,,,,3.4333333333333336,,4.0,,,,
WNBA_202407100CHI,2024-07-10,2024,1,WNBA,ATL,CHI,,1.0,1.0,,,,,1.0,,,,5.666666666666667,,-3.0,,1.0,,
WNBA_202407110NYL,2024-07-11,2024,1,WNBA,CHI,NYL,,,1.0,,,,,,,,,2.15,,-2.0,,1.0,,
WNBA_202408150CHI,2024-08-15,2024,1,WNBA,PHO,CHI,,,,,,,,1.0,,,,5.216666666666667,,-4.0,,,,
WNBA_202408180PHO,2024-08-18,2024,1,WNBA,CHI,PHO,,,2.0,,,,,,,,,4.916666666666667,,3.0,,2.0,,
WNBA_202408280CHI,2024-08-28,2024,1,WNBA,WAS,CHI,,1.0,1.0,,,,,,,,,5.266666666666667,1.0,-1.0,,2.0,1.0,
WNBA_202408300CHI,2024-08-30,2024,1,WNBA,IND,CHI,,,2.0,,,,,,,,,2.6833333333333336,,5.0,,2.0,,
WNBA_202409030LVA,2024-09-03,2024,1,WNBA,CHI,LVA,1.0,,1.0,,1.0,2.0,2.0,,,,,6.533333333333333,,4.0,4.0,1.0,,
WNBA_202409060CHI,2024-09-06,2024,1,WNBA,LAS,CHI,,,1.0,,,,,1.0,,,,3.183333333333333,,-2.0,,1.0,1.0,
WNBA_202409080CHI,2024-09-08,2024,1,WNBA,DAL,CHI,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,11.05,2.0,9.0,2.0,4.0,,
WNBA_202409110CHI,2024-09-11,2024,1,WNBA,WAS,CHI,,,2.0,,0.5,4.0,2.0,1.0,,,,20.75,2.0,-8.0,4.0,4.0,3.0,1.0
WNBA_202409130MIN,2024-09-13,2024,1,WNBA,CHI,MIN,3.0,2.0,4.0,,,2.0,,,,,,29.066666666666666,1.0,-2.0,,5.0,1.0,4.0
WNBA_202409170ATL,2024-09-17,2024,1,WNBA,CHI,ATL,3.0,1.0,9.0,,0.667,6.0,4.0,4.0,,,,33.25,,-19.0,8.0,9.0,1.0,1.0
WNBA_202409190CON,2024-09-19,2024,1,WNBA,CHI,CON,,3.0,5.0,,0.667,3.0,2.0,4.0,,,,34.63333333333333,1.0,-30.0,4.0,6.0,,4.0
