game_id,date,season,week,league,away,home,assisted_tackles,sack_yards,sacks,solo_tackles,tackles,tackles_for_loss,tfl_yards
FOOTBALL_IFL_2026_7_12_TNEWMEXICOCHUPACABRASG20260712U4S4@TNAZWRANGLERS,2026-07-12,2026,18,IFL,New Mexico Chupacabras,NAZ Wranglers,1.0,8.0,1.0,1.0,2.0,1.0,0.0
