game_id,date,season,week,league,away,home,extra_point,field_goal_yards,missed
89,2026-03-28,2026,1,UFL,HOUSTON GAMBLERS,DALLAS RENEGADES,,44.0,
93,2026-04-05,2026,2,UFL,BIRMINGHAM STALLIONS,HOUSTON GAMBLERS,1.0,169.0,
96,2026-04-11,2026,3,UFL,HOUSTON GAMBLERS,DC DEFENDERS,1.0,,
99,2026-04-16,2026,4,UFL,LOUISVILLE KINGS,HOUSTON GAMBLERS,1.0,159.0,1.0
105,2026-04-26,2026,5,UFL,COLUMBUS AVIATORS,HOUSTON GAMBLERS,2.0,23.0,1.0
108,2026-05-01,2026,6,UFL,HOUSTON GAMBLERS,COLUMBUS AVIATORS,2.0,33.0,
114,2026-05-10,2026,7,UFL,ORLANDO STORM,HOUSTON GAMBLERS,2.0,83.0,2.0
