game_id,date,season,week,league,away,home,def_ff,def_pd,def_tackles,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_yds,pr_no,pr_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,7.0,65.0,9.0,10.0,209.0,1.0,1.0,16.0,4.0,19.0,4.0,4.0
