game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2023-09-27-1399104,2023-09-27,2023,1,T20I,Nepal,Mongolia,23.0,2.0,0.0,5.0,10.0,0.0,24.0,0.0,1.0,60.0,1.0,2.0,1.0
cricket-t20i-2024-08-31-1447482,2024-08-31,2024,1,T20I,Mongolia,Hong Kong,28.0,0.0,0.0,3.0,2.0,0.0,,,,,,,1.0
cricket-t20i-2024-09-05-1447490,2024-09-05,2024,1,T20I,Mongolia,Singapore,3.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2024-09-09-1447496,2024-09-09,2024,1,T20I,Mongolia,Malaysia,10.0,0.0,0.0,6.0,1.0,0.0,,,,,,,1.0
