game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2024-09-22-1451293,2024-09-22,2024,1,T20I,Greece,Spain,18.0,0.0,1.0,15.0,1.0,2.0,1.0,1.0
cricket-t20i-2024-09-22-1451294,2024-09-22,2024,1,T20I,Greece,Spain,12.0,0.0,0.0,7.0,1.0,3.0,,1.0
cricket-t20i-2025-05-29-1486100,2025-05-29,2025,1,T20I,Italy,Spain,,,,,,,1.0,1.0
