game_id,date,season,week,league,away,home,gp,kr_no,kr_yds,recv_rec,recv_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,1.0,16.0,1.0,38.0
