game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_MECHANIX,,2022,1,AUDL,,,4.0,0.0,,,0.0,0.0,,,,3.0,100.0,254.0
SYNTHETIC_AUDL_2022_W2_MECHANIX,,2022,2,AUDL,,,4.0,3.0,,,0.0,1.0,,,,4.0,100.0,514.0
SYNTHETIC_AUDL_2022_W3_MECHANIX,,2022,3,AUDL,,,3.0,0.0,,,0.0,2.0,,,,4.0,312.0,530.0
2022-06-18-DET-PIT,2022-06-18,2022,4,,DET,PIT,7.0,2.0,,,0.0,1.0,,,,1.0,162.0,381.0
2022-07-02-MIN-DET,2022-07-02,2022,6,,MIN,DET,3.0,0.0,,,0.0,1.0,,,,6.0,59.0,334.0
2022-07-09-DET-PIT,2022-07-09,2022,7,AUDL,mechanix,thunderbirds,5.0,1.0,,,1.0,0.0,,,,1.0,40.0,603.0
2022-07-16-MAD-DET,2022-07-16,2022,8,AUDL,radicals,mechanix,1.0,0.0,,,0.0,2.0,,,,3.0,98.0,473.0
2022-07-30-DET-CHI,2022-07-30,2022,10,AUDL,mechanix,union,2.0,0.0,,,0.0,1.0,,,,4.0,86.0,514.0
2022-07-31-DET-MIN,2022-07-31,2022,10,AUDL,mechanix,windchill,0.0,0.0,,,0.0,0.0,,,,4.0,-2.0,44.0
2023-05-13-PIT-DET,2023-05-13,2023,3,AUDL,PITTSBURGH THUNDERBIRDS,DETROIT MECHANIX,,,19.0,36.0,,,1.0,,38.0,2.0,67.0,78.0
2023-05-27-MIN-DET,2023-05-27,2023,5,AUDL,MINNESOTA WIND CHILL,DETROIT MECHANIX,1.0,,26.0,37.0,1.0,,6.0,1.0,38.0,1.0,67.0,228.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,2.0,,43.0,50.0,,2.0,1.0,,54.0,3.0,14.0,193.0
2023-06-11-DET-PIT,2023-06-11,2023,7,AUDL,DETROIT MECHANIX,PITTSBURGH THUNDERBIRDS,2.0,1.0,31.0,47.0,,,2.0,3.0,47.0,,46.0,498.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,3.0,,70.0,71.0,1.0,5.0,2.0,3.0,75.0,3.0,160.0,548.0
2023-06-23-DET-CHI,2023-06-23,2023,9,AUDL,DETROIT MECHANIX,CHICAGO UNION,3.0,,46.0,50.0,,,3.0,3.0,54.0,3.0,41.0,256.0
2023-06-24-CHI-DET,2023-06-24,2023,9,AUDL,CHICAGO UNION,DETROIT MECHANIX,,,,,1.0,1.0,,,,,,
2023-06-30-DET-PIT,2023-06-30,2023,10,AUDL,DETROIT MECHANIX,PITTSBURGH THUNDERBIRDS,4.0,,38.0,50.0,1.0,,,2.0,53.0,3.0,97.0,561.0
2023-07-08-MAD-DET,2023-07-08,2023,11,AUDL,MADISON RADICALS,DETROIT MECHANIX,3.0,,59.0,71.0,,1.0,2.0,2.0,78.0,6.0,-19.0,374.0
2023-07-15-TOR-DET,2023-07-15,2023,12,AUDL,TORONTO RUSH,DETROIT MECHANIX,4.0,2.0,19.0,27.0,,1.0,1.0,1.0,31.0,4.0,38.0,213.0
2023-07-22-DET-MAD,2023-07-22,2023,13,AUDL,DETROIT MECHANIX,MADISON RADICALS,4.0,,60.0,66.0,,,0.0,3.0,69.0,3.0,196.0,404.0
2023-07-23-DET-MIN,2023-07-23,2023,13,AUDL,DETROIT MECHANIX,MINNESOTA WIND CHILL,,,,,,1.0,,,,,,
2025-05-11-PIT-DET,2025-05-11,2025,3,UFA,thunderbirds,mechanix,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-05-24-DET-IND,2025-05-24,2025,5,UFA,mechanix,alleycats,2.0,0.0,,,0.0,0.0,,,,0.0,95.0,211.0
2025-06-07-IND-DET,2025-06-07,2025,7,UFA,alleycats,mechanix,2.0,0.0,,,0.0,2.0,,,,5.0,132.0,111.0
2025-06-14-MAD-DET,2025-06-14,2025,8,UFA,radicals,mechanix,1.0,0.0,,,1.0,3.0,,,,4.0,196.0,458.0
2025-06-21-CHI-DET,2025-06-21,2025,9,UFA,union,mechanix,2.0,1.0,,,0.0,3.0,,,,6.0,162.0,260.0
2025-06-22-DET-PIT,2025-06-22,2025,9,UFA,mechanix,thunderbirds,2.0,0.0,,,1.0,1.0,,,,1.0,133.0,192.0
2025-06-27-DET-MAD,2025-06-27,2025,10,UFA,mechanix,radicals,3.0,1.0,,,0.0,0.0,,,,3.0,131.0,527.0
2025-06-28-CHI-DET,2025-06-28,2025,10,UFA,union,mechanix,1.0,2.0,,,1.0,0.0,,,,9.0,12.0,378.0
2025-07-05-MIN-DET,2025-07-05,2025,11,UFA,windchill,mechanix,3.0,0.0,,,0.0,1.0,,,,5.0,91.0,304.0
2025-07-12-DET-IND,2025-07-12,2025,12,UFA,mechanix,alleycats,3.0,1.0,,,1.0,2.0,,,,4.0,209.0,287.0
2025-07-19-DET-CHI,2025-07-19,2025,13,UFA,mechanix,union,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2025-07-20-DET-MIN,2025-07-20,2025,13,UFA,mechanix,windchill,0.0,0.0,,,0.0,0.0,,,,5.0,20.0,25.0
