game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2022_W1_CGY,,2022,1,CFL,,,0.0,30.0,3.0,2.0,60.0
SYNTHETIC_CFL_2022_W3_CGY,,2022,3,CFL,,,0.0,11.0,2.0,1.0,91.0
SYNTHETIC_CFL_2022_W5_CGY,,2022,5,CFL,,,0.0,24.0,2.0,0.0,104.0
6231,2022-07-15,2022,6,CFL,CGY,WPG,0.0,13.0,1.0,0.0,110.0
6240,2022-07-30,2022,8,CFL,WPG,CGY,0.0,32.0,4.0,2.0,92.0
6254,2022-08-25,2022,12,CFL,CGY,WPG,0.0,14.0,2.0,0.0,62.0
6268,2022-09-17,2022,15,CFL,BC,CGY,0.0,25.0,4.0,0.0,61.0
6271,2022-09-24,2022,16,CFL,CGY,BC,0.0,2.0,1.0,1.0,84.0
6275,2022-10-01,2022,17,CFL,TOR,CGY,0.0,0.0,1.0,1.0,92.0
6281,2022-10-14,2022,19,CFL,HAM,CGY,0.0,20.0,2.0,0.0,64.0
6287,2022-10-22,2022,20,CFL,CGY,SSK,0.0,19.0,1.0,1.0,75.0
10798019,2024-06-09,2024,1,CFL,BC,TOR,1.0,40.0,4.0,,65.0
10798146,2024-05-25,2024,2,CFL,TOR,MTL,0.0,9.0,1.0,0.0,26.0
10798026,2024-06-22,2024,3,CFL,EDM,TOR,0.0,17.0,3.0,1.0,104.0
10798029,2024-06-28,2024,4,CFL,MTL,TOR,0.0,26.0,3.0,0.0,61.0
10798032,2024-07-04,2024,5,CFL,TOR,SSK,0.0,10.0,1.0,1.0,39.0
10798036,2024-07-11,2024,6,CFL,TOR,MTL,0.0,17.0,1.0,0.0,3.0
10798042,2024-07-20,2024,7,CFL,TOR,HAM,0.0,0.0,0.0,0.0,12.0
10798046,2024-07-27,2024,8,CFL,WPG,TOR,0.0,35.0,6.0,0.0,62.0
10798051,2024-08-04,2024,9,CFL,TOR,CGY,0.0,20.0,3.0,1.0,31.0
10798053,2024-08-09,2024,10,CFL,CGY,TOR,0.0,22.0,2.0,1.0,89.0
10798060,2024-08-22,2024,12,CFL,SSK,TOR,0.0,19.0,3.0,0.0,35.0
10798066,2024-09-02,2024,13,CFL,TOR,HAM,,,,0.0,78.0
10798069,2024-09-07,2024,14,CFL,TOR,OTT,0.0,57.0,3.0,0.0,46.0
10798072,2024-09-13,2024,15,CFL,TOR,BC,0.0,25.0,2.0,0.0,41.0
10798075,2024-09-20,2024,16,CFL,HAM,TOR,,,,0.0,65.0
10798082,2024-09-28,2024,17,CFL,MTL,TOR,0.0,49.0,3.0,1.0,90.0
10798086,2024-10-11,2024,19,CFL,TOR,WPG,0.0,5.0,1.0,0.0,39.0
10798091,2024-10-19,2024,20,CFL,OTT,TOR,0.0,14.0,2.0,1.0,55.0
