game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202108170PHO,2021-08-17,2021,1,WNBA,IND,PHO,2.0,,,,,1.0,,1.0,,,,7.433333333333334,1.0,4.0,,1.0,,
WNBA_202108190PHO,2021-08-19,2021,1,WNBA,WAS,PHO,1.0,,1.0,,1.0,4.0,4.0,2.0,,,,12.583333333333334,,2.0,8.0,1.0,,1.0
WNBA_202108210ATL,2021-08-21,2021,1,WNBA,PHO,ATL,1.0,,,,0.333,3.0,1.0,,,,,12.05,1.0,-9.0,2.0,1.0,,4.0
WNBA_202108250NYL,2021-08-25,2021,1,WNBA,PHO,NYL,1.0,,,,0.667,6.0,4.0,1.0,1.0,1.0,1.0,13.633333333333333,,-4.0,9.0,,,
WNBA_202108270NYL,2021-08-27,2021,1,WNBA,PHO,NYL,1.0,,7.0,1.0,0.375,8.0,3.0,3.0,0.75,4.0,3.0,33.483333333333334,4.0,18.0,9.0,11.0,,5.0
WNBA_202108310PHO,2021-08-31,2021,1,WNBA,CHI,PHO,2.0,1.0,3.0,,0.5,6.0,3.0,,,,,18.85,,4.0,6.0,3.0,1.0,
WNBA_202109040IND,2021-09-04,2021,1,WNBA,PHO,IND,1.0,,3.0,,0.25,4.0,1.0,4.0,0.75,4.0,3.0,17.416666666666668,2.0,1.0,5.0,5.0,,
WNBA_202109060IND,2021-09-06,2021,1,WNBA,PHO,IND,,,1.0,,0.364,11.0,4.0,,,,,15.716666666666667,1.0,2.0,8.0,2.0,,
WNBA_202109080ATL,2021-09-08,2021,1,WNBA,PHO,ATL,2.0,,3.0,,0.273,11.0,3.0,3.0,,,,30.016666666666666,1.0,7.0,6.0,4.0,,4.0
WNBA_202109110PHO,2021-09-11,2021,1,WNBA,CON,PHO,,1.0,,,,,,1.0,,,,7.1,,-11.0,,,,2.0
WNBA_202109170SEA,2021-09-17,2021,1,WNBA,PHO,SEA,,,1.0,,0.8,5.0,4.0,1.0,,,,11.566666666666666,,,8.0,1.0,,
WNBA_202109190PHO,2021-09-19,2021,1,WNBA,LVA,PHO,2.0,1.0,3.0,,0.571,7.0,4.0,2.0,1.0,2.0,2.0,27.266666666666666,1.0,2.0,10.0,4.0,1.0,1.0
WNBA_202109230PHO,2021-09-23,2021,1,WNBA,NYL,PHO,,,,,,,,1.0,,,,3.6666666666666665,,-6.0,,,,
WNBA_202109260SEA,2021-09-26,2021,1,WNBA,PHO,SEA,,,,1.0,0.2,5.0,1.0,,1.0,2.0,2.0,16.1,,11.0,4.0,,,1.0
WNBA_202109280LVA,2021-09-28,2021,1,WNBA,PHO,LVA,1.0,,2.0,,0.5,6.0,3.0,3.0,,,,9.65,1.0,,6.0,3.0,1.0,1.0
WNBA_202109300LVA,2021-09-30,2021,1,WNBA,PHO,LVA,5.0,,6.0,,0.333,6.0,2.0,3.0,,,,22.283333333333335,,12.0,4.0,6.0,1.0,1.0
WNBA_202110030PHO,2021-10-03,2021,1,WNBA,LVA,PHO,2.0,,3.0,,0.333,6.0,2.0,2.0,,,,15.966666666666667,,4.0,4.0,3.0,,
WNBA_202110060PHO,2021-10-06,2021,1,WNBA,LVA,PHO,1.0,,1.0,,0.286,7.0,2.0,,,,,15.583333333333334,1.0,-9.0,4.0,2.0,1.0,1.0
WNBA_202110080LVA,2021-10-08,2021,1,WNBA,PHO,LVA,,,,,,1.0,,1.0,,,,6.6,,-1.0,,,,
WNBA_202110100PHO,2021-10-10,2021,1,WNBA,CHI,PHO,1.0,,1.0,,0.286,7.0,2.0,4.0,,,,16.566666666666666,1.0,-10.0,4.0,2.0,,5.0
WNBA_202110130PHO,2021-10-13,2021,1,WNBA,CHI,PHO,2.0,,,,0.2,5.0,1.0,,,,,10.45,,2.0,2.0,,,
WNBA_202110150CHI,2021-10-15,2021,1,WNBA,PHO,CHI,,,4.0,,0.167,6.0,1.0,,,,,18.1,1.0,-17.0,2.0,5.0,1.0,3.0
WNBA_202110170CHI,2021-10-17,2021,1,WNBA,PHO,CHI,1.0,,3.0,,0.333,3.0,1.0,1.0,,,,6.466666666666667,,1.0,2.0,3.0,,
WNBA_202205130ATL,2022-05-13,2022,1,WNBA,LVA,ATL,1.0,,1.0,,0.667,3.0,2.0,3.0,1.0,1.0,1.0,9.483333333333333,,-6.0,5.0,1.0,1.0,4.0
WNBA_202205150IND,2022-05-15,2022,1,WNBA,ATL,IND,,3.0,3.0,,,2.0,,1.0,,,,15.916666666666666,,-2.0,,3.0,,2.0
WNBA_202205170IND,2022-05-17,2022,1,WNBA,ATL,IND,,,3.0,,0.5,2.0,1.0,2.0,0.75,4.0,3.0,16.783333333333335,1.0,12.0,5.0,4.0,1.0,1.0
WNBA_202205200ATL,2022-05-20,2022,1,WNBA,WAS,ATL,1.0,1.0,1.0,,0.333,3.0,1.0,2.0,,,,11.266666666666667,,1.0,2.0,1.0,,
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,,,3.0,,1.0,1.0,1.0,1.0,,,,14.55,1.0,-10.0,2.0,4.0,,1.0
WNBA_202205290ATL,2022-05-29,2022,1,WNBA,PHO,ATL,1.0,,2.0,,,,,,,,,12.283333333333333,3.0,4.0,,5.0,,
WNBA_202206010ATL,2022-06-01,2022,1,WNBA,MIN,ATL,3.0,1.0,1.0,,,1.0,,1.0,,,,14.483333333333333,,15.0,,1.0,,1.0
WNBA_202206030ATL,2022-06-03,2022,1,WNBA,CHI,ATL,2.0,2.0,4.0,,0.4,5.0,2.0,3.0,,,,23.666666666666668,1.0,5.0,4.0,5.0,1.0,2.0
WNBA_202206050ATL,2022-06-05,2022,1,WNBA,IND,ATL,2.0,,1.0,,0.75,4.0,3.0,4.0,,,,12.166666666666666,,-4.0,6.0,1.0,,3.0
WNBA_202206070SEA,2022-06-07,2022,1,WNBA,ATL,SEA,1.0,,1.0,,,,,1.0,0.5,2.0,1.0,14.516666666666667,,3.0,1.0,1.0,,2.0
WNBA_202206100PHO,2022-06-10,2022,1,WNBA,ATL,PHO,,,,,0.6,5.0,3.0,1.0,,,,10.783333333333333,,-9.0,6.0,,,1.0
WNBA_202206280WAS,2022-06-28,2022,1,WNBA,ATL,WAS,,,,,0.5,2.0,1.0,,,,,5.066666666666666,1.0,-6.0,2.0,1.0,,
WNBA_202206300NYL,2022-06-30,2022,1,WNBA,ATL,NYL,,,4.0,,0.571,7.0,4.0,3.0,,,,27.45,5.0,13.0,8.0,9.0,1.0,4.0
WNBA_202207030ATL,2022-07-03,2022,1,WNBA,SEA,ATL,1.0,,4.0,,0.667,3.0,2.0,1.0,,,,11.566666666666666,,11.0,4.0,4.0,,1.0
WNBA_202207060ATL,2022-07-06,2022,1,WNBA,WAS,ATL,,,4.0,,0.286,7.0,2.0,2.0,,,,17.183333333333334,1.0,-4.0,4.0,5.0,1.0,
WNBA_202207120CHI,2022-07-12,2022,1,WNBA,ATL,CHI,1.0,,1.0,,,3.0,,4.0,,,,8.9,1.0,-4.0,,2.0,,4.0
WNBA_202207150ATL,2022-07-15,2022,1,WNBA,CON,ATL,1.0,,1.0,,0.5,2.0,1.0,4.0,,,,11.333333333333334,,-15.0,2.0,1.0,,
WNBA_202207170PHO,2022-07-17,2022,1,WNBA,ATL,PHO,2.0,,2.0,,0.333,6.0,2.0,2.0,0.5,2.0,1.0,16.85,7.0,-1.0,5.0,9.0,1.0,4.0
WNBA_202207190LVA,2022-07-19,2022,1,WNBA,ATL,LVA,1.0,,6.0,1.0,,3.0,,,,,,14.65,,15.0,,6.0,,
WNBA_202207210LAS,2022-07-21,2022,1,WNBA,ATL,LAS,1.0,,,,,2.0,,4.0,,,,6.8,,-9.0,,,,1.0
WNBA_202207240SEA,2022-07-24,2022,1,WNBA,ATL,SEA,1.0,,1.0,,0.333,3.0,1.0,1.0,,,,14.566666666666666,3.0,-7.0,2.0,4.0,,1.0
WNBA_202207280ATL,2022-07-28,2022,1,WNBA,MIN,ATL,1.0,,2.0,,,1.0,,,,,,15.2,,6.0,,2.0,2.0,1.0
WNBA_202207300ATL,2022-07-30,2022,1,WNBA,DAL,ATL,,,2.0,,,,,1.0,,,,14.85,1.0,-9.0,,3.0,1.0,
WNBA_202208030ATL,2022-08-03,2022,1,WNBA,IND,ATL,1.0,,,,0.6,5.0,3.0,2.0,1.0,2.0,2.0,15.266666666666667,,13.0,8.0,,,
WNBA_202208050ATL,2022-08-05,2022,1,WNBA,LAS,ATL,1.0,1.0,2.0,,0.25,4.0,1.0,3.0,,,,13.766666666666667,1.0,-4.0,2.0,3.0,,
WNBA_202208070MIN,2022-08-07,2022,1,WNBA,ATL,MIN,2.0,,5.0,,,1.0,,2.0,,,,16.866666666666667,1.0,6.0,,6.0,1.0,1.0
WNBA_202208090LVA,2022-08-09,2022,1,WNBA,ATL,LVA,1.0,,4.0,,0.5,2.0,1.0,,,,,9.466666666666667,,3.0,2.0,4.0,,
WNBA_202208120ATL,2022-08-12,2022,1,WNBA,NYL,ATL,,,2.0,,,1.0,,1.0,,,,11.416666666666666,1.0,,,3.0,,
WNBA_202208140NYL,2022-08-14,2022,1,WNBA,ATL,NYL,,,3.0,,0.5,2.0,1.0,1.0,0.5,2.0,1.0,14.333333333333334,2.0,-11.0,3.0,5.0,,
