game_id,date,season,week,league,away,home,conversions,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
58,2025-04-25,2025,5,UFL,STALLIONS,SHOWBOATS,1.0,0.0,,1.0,235.0,0.0,11.0
81,2025-05-03,2025,6,UFL,ROUGHNECKS,SHOWBOATS,1.0,1.0,1.0,1.0,207.0,1.0,16.0
68,2025-05-11,2025,7,UFL,SHOWBOATS,BATTLEHAWKS,,0.0,1.0,1.0,196.0,0.0,8.0
73,2025-05-24,2025,9,UFL,SHOWBOATS,RENEGADES,,1.0,,0.0,83.0,0.0,2.0
78,2025-06-01,2025,10,UFL,SHOWBOATS,STALLIONS,,2.0,,0.0,113.0,0.0,15.0
