game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,targets
FOOTBALL_AAF_2019_2_9_ATL@ORL,2019-02-09,2019,1,AAF,ATL,ORL,0.0,60.0,4.0,5.0
FOOTBALL_AAF_2019_2_17_ORL@SA,2019-02-17,2019,2,AAF,ORL,SA,1.0,192.0,7.0,10.0
FOOTBALL_AAF_2019_2_23_MEM@ORL,2019-02-23,2019,3,AAF,MEM,ORL,0.0,53.0,3.0,5.0
FOOTBALL_AAF_2019_3_2_ORL@SL,2019-03-02,2019,4,AAF,ORL,SL,0.0,105.0,9.0,12.0
FOOTBALL_AAF_2019_3_9_ORL@BIR,2019-03-09,2019,5,AAF,ORL,BIR,1.0,83.0,6.0,10.0
FOOTBALL_AAF_2019_3_16_ARI@ORL,2019-03-16,2019,6,AAF,ARI,ORL,1.0,28.0,4.0,11.0
FOOTBALL_AAF_2019_3_23_ORL@ATL,2019-03-23,2019,7,AAF,ORL,ATL,1.0,31.0,4.0,5.0
FOOTBALL_AAF_2019_3_30_ORL@MEM,2019-03-30,2019,8,AAF,ORL,MEM,1.0,135.0,8.0,12.0
