game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
4,2024-03-31,2024,1,UFL,ROUGHNECKS,SHOWBOATS,0.0,1.0,0.0,157.0,1.0,22.0
8,2024-04-07,2024,2,UFL,DEFENDERS,ROUGHNECKS,0.0,,0.0,23.0,,
28,2024-05-12,2024,7,UFL,ROUGHNECKS,BRAHMAS,0.0,,0.0,121.0,0.0,14.0
61,2025-04-27,2025,5,UFL,BRAHMAS,ROUGHNECKS,1.0,,0.0,29.0,0.0,24.0
