game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202405150LAS,2024-05-15,2024,1,WNBA,ATL,LAS,,,1.0,,2.0,,0.3,10.0,3.0,1.0,1.0,1.0,1.0,,18.266666666666666,2.0,-15.0,7.0,3.0,1.0,3.0
WNBA_202405180LVA,2024-05-18,2024,1,WNBA,LAS,LVA,,,1.0,1.0,2.0,2.0,0.833,6.0,5.0,,1.0,1.0,1.0,,21.533333333333335,,8.0,13.0,1.0,1.0,3.0
WNBA_202405210LAS,2024-05-21,2024,1,WNBA,WAS,LAS,1.0,1.0,2.0,0.333,3.0,1.0,0.5,8.0,4.0,4.0,,,,,31.3,1.0,2.0,9.0,3.0,,5.0
WNBA_202405240LAS,2024-05-24,2024,1,WNBA,IND,LAS,,,1.0,1.0,2.0,2.0,0.714,7.0,5.0,3.0,1.0,4.0,4.0,,20.766666666666666,1.0,-1.0,16.0,2.0,,1.0
WNBA_202405260LAS,2024-05-26,2024,1,WNBA,DAL,LAS,,,2.0,,1.0,,0.5,2.0,1.0,3.0,1.0,2.0,2.0,,24.35,1.0,-2.0,4.0,3.0,,1.0
WNBA_202405280IND,2024-05-28,2024,1,WNBA,LAS,IND,1.0,,1.0,0.333,3.0,1.0,0.286,7.0,2.0,1.0,0.7,10.0,7.0,,23.45,,-3.0,12.0,1.0,2.0,
WNBA_202405300CHI,2024-05-30,2024,1,WNBA,LAS,CHI,,,4.0,,,,0.8,5.0,4.0,1.0,0.667,3.0,2.0,,27.683333333333334,1.0,-2.0,10.0,5.0,,3.0
WNBA_202406020PHO,2024-06-02,2024,1,WNBA,LAS,PHO,1.0,,5.0,0.5,2.0,1.0,0.3,10.0,3.0,2.0,1.0,2.0,2.0,,26.766666666666666,2.0,-12.0,9.0,7.0,,
WNBA_202406050LAS,2024-06-05,2024,1,WNBA,MIN,LAS,1.0,,1.0,,1.0,,0.2,5.0,1.0,1.0,,,,,14.233333333333333,1.0,-19.0,2.0,2.0,,1.0
WNBA_202406070LAS,2024-06-07,2024,1,WNBA,DAL,LAS,,,,,2.0,,0.4,10.0,4.0,4.0,,1.0,,,24.066666666666666,1.0,10.0,8.0,1.0,2.0,2.0
