game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2005_SEASON_TOTAL,,2005,1,XLEAGUE,,,83.0,69.9,843.0,70.0,58.0
FOOTBALL_XLEAGUE_2006_SEASON_TOTAL,,2006,1,XLEAGUE,,,89.0,65.2,759.0,52.0,58.0
