game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2003-11-07-64843,2003-11-07,2003,1,ODI,Bangladesh,England,60.0,2.0,0.0,8.0,18.0,0.0,48.0,1.0,1.0,33.0,1.0,0.0,1.0
cricket-odi-2003-11-10-64844,2003-11-10,2003,1,ODI,Bangladesh,England,25.0,1.0,0.0,9.0,8.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,1.0
cricket-odi-2003-11-12-64845,2003-11-12,2003,1,ODI,Bangladesh,England,21.0,1.0,1.0,9.0,20.0,0.0,30.0,0.0,0.0,33.0,0.0,0.0,1.0
cricket-odi-2004-03-14-64881,2004-03-14,2004,1,ODI,Bangladesh,Zimbabwe,98.0,4.0,0.0,2.0,63.0,0.0,48.0,1.0,0.0,35.0,0.0,1.0,1.0
cricket-odi-2004-05-15-64896,2004-05-15,2004,1,ODI,Bangladesh,West Indies,3.0,0.0,0.0,4.0,1.0,0.0,60.0,2.0,0.0,21.0,3.0,1.0,1.0
cricket-odi-2004-05-16-64897,2004-05-16,2004,1,ODI,West Indies,Bangladesh,43.0,1.0,1.0,7.0,33.0,0.0,30.0,0.0,0.0,28.0,1.0,0.0,1.0
cricket-odi-2004-05-19-64898,2004-05-19,2004,1,ODI,Bangladesh,West Indies,8.0,0.0,1.0,8.0,6.0,0.0,30.0,0.0,0.0,21.0,1.0,0.0,1.0
cricket-odi-2004-07-23-65714,2004-07-23,2004,1,ODI,Bangladesh,Sri Lanka,84.0,3.0,0.0,6.0,43.0,0.0,42.0,0.0,0.0,30.0,0.0,1.0,1.0
cricket-odi-2004-11-02-64907,2004-11-02,2004,1,ODI,New Zealand,Bangladesh,47.0,2.0,0.0,6.0,13.0,0.0,60.0,0.0,0.0,35.0,2.0,2.0,1.0
cricket-tests-2004-12-10-64111,2004-12-10,2004,1,TESTS,Bangladesh,India,173.0,16.0,0.0,7.0,93.0,0.0,72.0,1.0,0.0,55.0,0.0,0.0,1.0
cricket-odi-2005-01-24-64919,2005-01-24,2005,1,ODI,Zimbabwe,Bangladesh,23.0,0.0,0.0,6.0,16.0,0.0,54.0,0.0,0.0,46.0,0.0,2.0,1.0
cricket-odi-2005-01-31-64923,2005-01-31,2005,1,ODI,Zimbabwe,Bangladesh,,,,,,,60.0,2.0,0.0,21.0,1.0,0.0,1.0
cricket-odi-2005-06-25-211824,2005-06-25,2005,1,ODI,Bangladesh,Australia,5.0,0.0,0.0,8.0,2.0,0.0,23.0,0.0,0.0,26.0,0.0,2.0,1.0
cricket-odi-2005-06-26-211860,2005-06-26,2005,1,ODI,Bangladesh,England,,,,,,,59.0,0.0,0.0,57.0,3.0,1.0,1.0
cricket-odi-2005-08-31-217647,2005-08-31,2005,1,ODI,Sri Lanka,Bangladesh,8.0,1.0,0.0,7.0,5.0,0.0,30.0,0.0,0.0,18.0,1.0,1.0,1.0
cricket-odi-2006-02-25-238170,2006-02-25,2006,1,ODI,Bangladesh,Sri Lanka,32.0,2.0,0.0,8.0,23.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,1.0
