game_id,date,season,week,league,away,home,fg_att,fg_made,gp,pat_att,pat_made,punt_no,punt_yds,rush_att
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,10.0,7.0,12.0,42.0,33.0,1.0,42.0,2.0
