game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-hnd-2023-08-14-1355591,2023-08-14,2023,1,HND,Welsh Fire,Trent Rockets,,,,,,,10.0,0.0,0.0,24.0,0.0,1.0,,1.0
cricket-hnd-2023-08-21-1355600,2023-08-21,2023,1,HND,Oval Invincibles,Trent Rockets,,,,,,,10.0,0.0,0.0,9.0,0.0,2.0,,1.0
cricket-hnd-2025-08-08-1471039,2025-08-08,2025,1,HND,Birmingham Phoenix,Trent Rockets,,,,,,,20.0,0.0,0.0,29.0,1.0,0.0,,1.0
cricket-hnd-2025-08-10-1471043,2025-08-10,2025,1,HND,Trent Rockets,Northern Superchargers,,,,,,,10.0,0.0,1.0,23.0,1.0,0.0,,1.0
cricket-hnd-2025-08-14-1471048,2025-08-14,2025,1,HND,Trent Rockets,London Spirit,,,,,,,15.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0
cricket-hnd-2025-08-16-1471050,2025-08-16,2025,1,HND,Trent Rockets,Southern Brave,1.0,0.0,0.0,11.0,0.0,0.0,13.0,0.0,0.0,16.0,0.0,1.0,,1.0
cricket-hnd-2025-08-19-1471055,2025-08-19,2025,1,HND,Trent Rockets,Manchester Originals,,,,,,,10.0,0.0,0.0,13.0,0.0,1.0,,1.0
cricket-hnd-2025-08-21-1471058,2025-08-21,2025,1,HND,Oval Invincibles,Trent Rockets,,,,,,,20.0,0.0,0.0,25.0,0.0,2.0,2.0,1.0
cricket-hnd-2025-08-24-1471062,2025-08-24,2025,1,HND,Trent Rockets,Welsh Fire,,,,,,,10.0,0.0,0.0,7.0,0.0,1.0,,1.0
cricket-hnd-2025-08-27-1471066,2025-08-27,2025,1,HND,Birmingham Phoenix,Trent Rockets,,,,,,,10.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0
