game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_yards
4002611212131,2026-05-03,2026,1,50 Yard,Nashville Kats,Kentucky Barrels,1.0,3.0,219.0,2.0
