game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-psl-2022-01-27-1293000,2022-01-27,2022,1,PSL,Karachi Kings,Multan Sultans,,,,,,,6.0,0.0,0.0,3.0,0.0,0.0,1.0
cricket-psl-2022-01-29-1293002,2022-01-29,2022,1,PSL,Lahore Qalandars,Multan Sultans,,,,,,,14.0,0.0,0.0,20.0,1.0,0.0,1.0
cricket-odi-2023-04-29-1339620,2023-04-29,2023,1,ODI,New Zealand,Pakistan,,,,,,,48.0,0.0,0.0,60.0,0.0,1.0,1.0
cricket-psl-2023-02-13-1354924,2023-02-13,2023,1,PSL,Lahore Qalandars,Multan Sultans,,,,,,,24.0,0.0,1.0,37.0,2.0,3.0,1.0
cricket-psl-2023-02-15-1354926,2023-02-15,2023,1,PSL,Quetta Gladiators,Multan Sultans,,,,,,,24.0,1.0,0.0,12.0,5.0,1.0,1.0
cricket-psl-2023-02-17-1354928,2023-02-17,2023,1,PSL,Multan Sultans,Peshawar Zalmi,,,,,,,23.0,0.0,1.0,24.0,3.0,0.0,1.0
cricket-psl-2023-02-19-1354930,2023-02-19,2023,1,PSL,Multan Sultans,Islamabad United,,,,,,,23.0,0.0,0.0,19.0,2.0,0.0,1.0
cricket-psl-2023-02-22-1354934,2023-02-22,2023,1,PSL,Multan Sultans,Karachi Kings,,,,,,,24.0,0.0,0.0,17.0,0.0,0.0,1.0
cricket-psl-2023-02-26-1354937,2023-02-26,2023,1,PSL,Karachi Kings,Multan Sultans,3.0,0.0,1.0,11.0,0.0,0.0,24.0,0.0,0.0,22.0,2.0,4.0,1.0
cricket-psl-2023-03-04-1354943,2023-03-04,2023,1,PSL,Lahore Qalandars,Multan Sultans,,,,,,,24.0,0.0,1.0,33.0,2.0,5.0,1.0
cricket-psl-2023-03-07-1354947,2023-03-07,2023,1,PSL,Multan Sultans,Islamabad United,,,,,,,24.0,0.0,1.0,35.0,2.0,2.0,1.0
cricket-psl-2023-03-10-1354950,2023-03-10,2023,1,PSL,Peshawar Zalmi,Multan Sultans,,,,,,,24.0,0.0,0.0,35.0,0.0,0.0,1.0
cricket-psl-2023-03-11-1354951,2023-03-11,2023,1,PSL,Multan Sultans,Quetta Gladiators,,,,,,,24.0,0.0,0.0,58.0,2.0,1.0,1.0
cricket-psl-2023-03-15-1354954,2023-03-15,2023,1,PSL,Multan Sultans,Lahore Qalandars,,,,,,,18.0,1.0,1.0,18.0,1.0,0.0,1.0
cricket-psl-2023-03-18-1354957,2023-03-18,2023,1,PSL,Lahore Qalandars,Multan Sultans,,,,,,,18.0,0.0,0.0,37.0,1.0,5.0,1.0
cricket-t20i-2023-04-24-1339618,2023-04-24,2023,1,T20I,Pakistan,New Zealand,,,,,,,24.0,0.0,2.0,39.0,0.0,1.0,1.0
cricket-bpl-2025-12-26-1516538,2025-12-26,2025,1,BPL,Chattogram Royals,Noakhali Express,3.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,4.0,40.0,0.0,1.0,1.0
cricket-bpl-2026-01-11-1516558,2026-01-11,2026,1,BPL,Noakhali Express,Dhaka Capitals,,,,,,,24.0,0.0,1.0,32.0,2.0,2.0,1.0
cricket-bpl-2026-01-16-1516561,2026-01-16,2026,1,BPL,Noakhali Express,Chattogram Royals,2.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,1.0
cricket-psl-2026-04-11-1527571,2026-04-11,2026,1,PSL,Karachi Kings,Hyderabad Kingsmen,,,,,,,12.0,0.0,1.0,28.0,0.0,1.0,1.0
