game_id,date,season,week,league,away,home,kick_returns,kr_long,kr_yards,receiving_yards,receptions,rush_attempts,rushing_yards
FOOTBALL_XFL_2020_2_9_STL@DAL,2020-02-09,2020,1,XFL,STL,DAL,2.0,25.0,47.0,20.0,4.0,3.0,12.0
