game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,kick_returns,punt_returns,receiving_yards,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,1.0,1.0,8.0,3.3,26.0,13.0,0.0,0.0,0.0,13.0,0.0,8.0,36.0
