game_id,date,season,week,league,away,home,assists,games_played,goals,penalty_minutes,points,pp_assists,pp_goals
NLL_2023_SEASON_TOTAL,,,1,,,,13.0,14.0,10.0,2.0,23.0,2.0,1.0
