game_id,date,season,week,league,away,home,fumbles,gp,pass_att,pass_cmp,pass_int,pass_sacked,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,1.0,21.0,11.0,1.0,3.0,105.0,6.0,2.0,51.0
