game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,10.0,206.0,91.0,7.0,15.0,1225.0,63.0,3.0,236.0
