game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2016-08-14-997993,2016-08-14,2016,1,ODI,Scotland,United Arab Emirates,49.0,1.0,0.0,5.0,34.0,1.0,,1.0
cricket-odi-2016-08-16-997995,2016-08-16,2016,1,ODI,Scotland,United Arab Emirates,48.0,2.0,0.0,5.0,43.0,1.0,1.0,1.0
cricket-t20i-2016-02-14-954741,2016-02-14,2016,1,T20I,United Arab Emirates,Ireland,10.0,1.0,0.0,4.0,7.0,0.0,,1.0
cricket-t20i-2016-02-16-954743,2016-02-16,2016,1,T20I,United Arab Emirates,Ireland,6.0,1.0,0.0,6.0,7.0,0.0,,1.0
cricket-t20i-2016-02-21-966739,2016-02-21,2016,1,T20I,Hong Kong,United Arab Emirates,39.0,6.0,0.0,4.0,41.0,0.0,,1.0
cricket-t20i-2016-02-22-966743,2016-02-22,2016,1,T20I,Oman,United Arab Emirates,22.0,6.0,0.0,5.0,46.0,2.0,,1.0
cricket-t20i-2016-02-25-966747,2016-02-25,2016,1,T20I,Sri Lanka,United Arab Emirates,9.0,1.0,0.0,4.0,6.0,0.0,1.0,1.0
cricket-t20i-2016-02-26-966749,2016-02-26,2016,1,T20I,Bangladesh,United Arab Emirates,30.0,2.0,0.0,5.0,30.0,2.0,,1.0
cricket-t20i-2016-02-29-966755,2016-02-29,2016,1,T20I,Pakistan,United Arab Emirates,17.0,2.0,0.0,6.0,21.0,1.0,,1.0
cricket-t20i-2016-03-03-966761,2016-03-03,2016,1,T20I,India,United Arab Emirates,12.0,1.0,0.0,5.0,9.0,0.0,,1.0
cricket-odi-2017-01-24-1078660,2017-01-24,2017,1,ODI,United Arab Emirates,Scotland,58.0,6.0,0.0,5.0,45.0,0.0,,1.0
cricket-odi-2017-01-26-1078661,2017-01-26,2017,1,ODI,United Arab Emirates,Hong Kong,34.0,3.0,1.0,5.0,20.0,0.0,3.0,1.0
cricket-odi-2017-03-02-1080630,2017-03-02,2017,1,ODI,United Arab Emirates,Ireland,5.0,0.0,0.0,6.0,1.0,0.0,,1.0
