game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_RUSH,,2022,2,AUDL,,,2.0,1.0,,,1.0,0.0,,,,1.0,151.0,84.0
SYNTHETIC_AUDL_2022_W3_RUSH,,2022,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-17-TOR-PHI,2022-06-17,2022,4,,TOR,PHI,0.0,0.0,,,0.0,2.0,,,,0.0,91.0,-3.0
2022-06-18-TOR-DC,2022-06-18,2022,4,,TOR,DC,1.0,0.0,,,0.0,2.0,,,,1.0,112.0,12.0
2022-06-25-BOS-TOR,2022-06-25,2022,5,,BOS,TOR,1.0,0.0,,,0.0,1.0,,,,0.0,67.0,37.0
2022-07-02-TOR-OTT,2022-07-02,2022,6,,TOR,OTT,1.0,1.0,,,0.0,1.0,,,,0.0,122.0,58.0
2022-07-16-PHI-TOR,2022-07-16,2022,8,AUDL,phoenix,rush,2.0,0.0,,,0.0,2.0,,,,0.0,154.0,100.0
2023-05-05-TOR-NY,2023-05-05,2023,2,AUDL,TORONTO RUSH,NEW YORK EMPIRE,,,6.0,4.0,,,,,4.0,1.0,54.0,47.0
2023-05-06-TOR-BOS,2023-05-06,2023,2,AUDL,TORONTO RUSH,BOSTON GLORY,,2.0,,,,2.0,,,,,,
2023-05-13-MTL-TOR,2023-05-13,2023,3,AUDL,MONTREAL ROYAL,TORONTO RUSH,1.0,1.0,5.0,5.0,1.0,1.0,2.0,,6.0,,49.0,71.0
2023-05-20-DC-TOR,2023-05-20,2023,4,AUDL,DC BREEZE,TORONTO RUSH,,,4.0,2.0,,1.0,,,3.0,1.0,14.0,9.0
2023-05-27-TOR-MTL,2023-05-27,2023,5,AUDL,TORONTO RUSH,MONTREAL ROYAL,,,4.0,4.0,,1.0,,,5.0,1.0,69.0,-15.0
2023-06-10-PHI-TOR,2023-06-10,2023,7,AUDL,PHILADELPHIA PHOENIX,TORONTO RUSH,1.0,,6.0,5.0,,,,,6.0,1.0,55.0,6.0
2023-06-17-PIT-TOR,2023-06-17,2023,8,AUDL,PITTSBURGH THUNDERBIRDS,TORONTO RUSH,1.0,,4.0,4.0,,,,1.0,6.0,2.0,34.0,60.0
2023-06-25-MTL-TOR,2023-06-25,2023,9,AUDL,MONTREAL ROYAL,TORONTO RUSH,1.0,,8.0,5.0,,3.0,1.0,1.0,5.0,,119.0,86.0
