game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-25-DAL-CAR,2023-07-25,2023,13,,DAL,CAR,,,15.0,13.0,,2.0,2.0,13.0,,141.0,52.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,,ATL,CAR,1.0,1.0,,,0.0,0.0,,,0.0,27.0,15.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,,ATL,CAR,0.0,1.0,,,0.0,0.0,,,0.0,5.0,4.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,,CAR,ATX,0.0,1.0,,,0.0,0.0,,,0.0,36.0,-5.0
2024-06-01-CAR-DAL,2024-06-01,2024,6,,CAR,DAL,0.0,0.0,,,0.0,0.0,,,2.0,36.0,30.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,,ATX,CAR,0.0,0.0,,,0.0,1.0,,,0.0,76.0,40.0
2024-06-15-HTX-CAR,2024-06-15,2024,8,,HTX,CAR,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,,CAR,ATL,0.0,0.0,,,0.0,0.0,,,0.0,-2.0,15.0
2024-06-28-CAR-DC,2024-06-28,2024,10,,CAR,DC,0.0,0.0,,,0.0,2.0,,,0.0,76.0,-1.0
2024-06-29-CAR-PIT,2024-06-29,2024,10,,CAR,PIT,0.0,1.0,,,0.0,1.0,,,0.0,49.0,44.0
2024-07-06-PHI-CAR,2024-07-06,2024,11,,PHI,CAR,0.0,0.0,,,0.0,0.0,,,0.0,11.0,5.0
2024-07-12-DAL-CAR,2024-07-12,2024,12,,DAL,CAR,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,,CAR,ATL,0.0,1.0,,,0.0,0.0,,,0.0,48.0,17.0
2025-05-03-CAR-ATL,2025-05-03,2025,2,,CAR,ATL,1.0,1.0,,,0.0,0.0,,,0.0,30.0,-5.0
2025-05-10-DC-CAR,2025-05-10,2025,3,,DC,CAR,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-05-17-CAR-ATL,2025-05-17,2025,4,,CAR,ATL,0.0,1.0,,,0.0,0.0,,,0.0,17.0,-8.0
2025-05-23-SD-CAR,2025-05-23,2025,5,,SD,CAR,0.0,1.0,,,0.0,0.0,,,0.0,11.0,26.0
2025-05-31-CAR-PHI,2025-05-31,2025,6,,CAR,PHI,1.0,1.0,,,0.0,1.0,,,0.0,58.0,-12.0
2025-06-01-CAR-PIT,2025-06-01,2025,6,,CAR,PIT,0.0,0.0,,,0.0,0.0,,,1.0,12.0,-5.0
2025-06-07-ATL-CAR,2025-06-07,2025,7,,ATL,CAR,0.0,0.0,,,0.0,0.0,,,1.0,33.0,19.0
2025-06-20-HTX-CAR,2025-06-20,2025,9,,HTX,CAR,1.0,0.0,,,0.0,1.0,,,0.0,46.0,42.0
2025-06-28-ATX-CAR,2025-06-28,2025,10,,ATX,CAR,0.0,1.0,,,0.0,1.0,,,1.0,99.0,5.0
2025-07-12-ATL-CAR,2025-07-12,2025,12,,ATL,CAR,0.0,1.0,,,0.0,1.0,,,0.0,43.0,15.0
2025-07-18-CAR-ATX,2025-07-18,2025,13,,CAR,ATX,0.0,2.0,,,0.0,2.0,,,1.0,56.0,3.0
2025-07-19-CAR-HTX,2025-07-19,2025,13,,CAR,HTX,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2026-04-24-CAR-SD,2026-04-24,2026,1,,CAR,SD,0.0,1.0,,,0.0,1.0,,,0.0,73.0,-9.0
2026-04-25-CAR-LV,2026-04-25,2026,1,,CAR,LV,0.0,2.0,,,0.0,3.0,,,1.0,68.0,2.0
