game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2024-08-21-1443768,2024-08-21,2024,1,T20I,Denmark,Czech Republic,27.0,0.0,0.0,4.0,11.0,0.0,1.0,1.0
cricket-t20i-2024-08-22-1443773,2024-08-22,2024,1,T20I,Spain,Czech Republic,2.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2024-08-25-1443779,2024-08-25,2024,1,T20I,Cyprus,Czech Republic,51.0,3.0,1.0,4.0,30.0,0.0,,1.0
cricket-t20i-2024-08-27-1443784,2024-08-27,2024,1,T20I,Czech Republic,Greece,4.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2024-08-28-1443788,2024-08-28,2024,1,T20I,Czech Republic,Estonia,5.0,0.0,0.0,4.0,2.0,0.0,,1.0
