game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_AVIATORS,,,2,AUDL,,,0.0,0.0,,,0.0,3.0,,,,,0.0,229.0,134.0
SYNTHETIC_AUDL_W3_AVIATORS,,,3,AUDL,,,0.0,0.0,,,1.0,1.0,,,,,0.0,146.0,14.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,1.0,0.0,,,0.0,0.0,,,,,0.0,91.0,71.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,3.0,0.0,,,0.0,2.0,,,,,0.0,244.0,98.0
2022-07-16-COL-LA,2022-07-16,2022,8,AUDL,summit,aviators,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-22-LA-SLC,2022-07-22,2022,9,AUDL,aviators,shred,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-23-LA-OAK,2022-07-23,2022,9,AUDL,aviators,spiders,0.0,1.0,,,0.0,2.0,,,,,0.0,195.0,101.0
2022-07-29-OAK-LA,2022-07-29,2022,10,AUDL,spiders,aviators,2.0,0.0,,,0.0,2.0,,,,,0.0,235.0,108.0
2023-05-06-COL-LA,2023-05-06,2023,2,AUDL,COLORADO SUMMIT,LA AVIATORS,1.0,,8.0,5.0,,1.0,,,,7.0,2.0,88.0,29.0
2023-05-12-POR-LA,2023-05-12,2023,3,AUDL,PORTLAND NITRO,LA AVIATORS,,,13.0,11.0,,2.0,2.0,,,11.0,,142.0,40.0
2023-05-19-LA-SLC,2023-05-19,2023,4,AUDL,LA AVIATORS,SALT LAKE SHRED,,,20.0,15.0,,3.0,,,,16.0,1.0,228.0,14.0
2023-05-20-LA-COL,2023-05-20,2023,4,AUDL,LA AVIATORS,COLORADO SUMMIT,,,,,,,2.0,,,,,,
2023-06-03-LA-SD,2023-06-03,2023,6,AUDL,LA AVIATORS,SAN DIEGO GROWLERS,1.0,,21.0,14.0,,5.0,1.0,1.0,,15.0,1.0,259.0,56.0
2023-06-09-LA-POR,2023-06-09,2023,7,AUDL,LA AVIATORS,PORTLAND NITRO,2.0,,23.0,20.0,,3.0,1.0,1.0,,20.0,,242.0,109.0
2023-06-18-SEA-LA,2023-06-18,2023,8,AUDL,SEATTLE CASCADES,LA AVIATORS,,,18.0,16.0,,1.0,1.0,,,17.0,1.0,216.0,78.0
2023-06-24-SD-LA,2023-06-24,2023,9,AUDL,SAN DIEGO GROWLERS,LA AVIATORS,2.0,1.0,15.0,14.0,,1.0,2.0,,,14.0,,148.0,55.0
2023-06-30-SLC-LA,2023-06-30,2023,10,AUDL,SALT LAKE SHRED,LA AVIATORS,,,15.0,13.0,,1.0,1.0,,1.0,13.0,,103.0,17.0
