game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-nwsl-2017-aDQ0lzvQEv,,2017,1,NWSL,,,0.0,0.0,43.4963,40.6328,0.0,17.0,2.2338,0.0,1.1513,0.0,0.1591,0.0,686.0,0.3984,256.0,0.0087,0.0034,0.0,24.0,0.0,44.0,0.0,0.0,0.0,14.7662,0.0,0.0,0.3984,0.0
soccer-nwsl-2018-aDQ0lzvQEv,,2018,1,NWSL,,,0.0,0.0,36.053,31.5662,0.0,3.0,-2.7076,0.0,0.5256,0.0,0.1176,0.0,191.0,0.5735,68.0,-0.046,-0.0676,0.0,14.0,0.0,17.0,0.0,0.0,0.0,5.7076,0.0,0.0,0.5742,0.0
soccer-nwsl-2019-raMyrr25d2,,2019,1,NWSL,,,0.0,0.0,37.8564,31.0574,0.0,7.0,-2.1531,0.0,0.7648,0.0,0.037,0.0,490.0,0.5059,170.0,-5.4023,-3.1778,0.0,20.0,0.0,27.0,0.0,0.0,0.0,9.1531,0.0,0.0,0.5377,0.0
soccer-nwsl-2020-raMyrr25d2,,2020,1,NWSL,,,0.0,0.0,26.098,12.8928,0.0,3.0,0.9322,0.0,1.4508,0.0,0.0,0.0,51.0,0.8333,18.0,-0.6301,-3.5007,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0678,0.0,0.0,0.8683,0.0
soccer-nwsl-2021-raMyrr25d2,,2021,1,NWSL,,,0.0,0.0,31.9907,23.2315,0.0,10.0,-3.1289,0.0,0.7617,0.0,0.1754,0.0,1238.0,0.8099,484.0,33.4343,6.9079,0.0,43.0,0.0,57.0,0.0,0.0,0.0,13.1289,0.0,0.0,0.7408,0.0
soccer-nwsl-2022-kRQa8JOqKZ,,2022,1,NWSL,,,0.0,0.0,31.2673,21.2976,0.0,37.0,0.8681,0.0,1.024,0.0,0.1481,0.0,2664.0,0.8002,1111.0,3.5002,0.315,0.0,94.0,0.0,135.0,0.0,0.0,0.0,36.1319,0.0,0.0,0.797,0.0
soccer-nwsl-2023-kRQa8JOqKZ,,2023,1,NWSL,,,0.0,-0.0707,29.8134,19.7209,0.0,28.0,0.881,0.0,1.0325,0.0,0.1053,1.0,1937.0,0.8318,737.0,7.8336,1.0629,0.0,67.0,0.0,95.0,0.0,0.0707,0.0,27.119,0.0,0.0707,0.8211,0.0
soccer-nwsl-2024-kRQa8JOqKZ,,2024,1,NWSL,,,0.0,0.0,27.4911,17.769,0.0,36.0,3.9107,0.0,1.1219,0.0,0.0877,0.0,2443.0,0.8387,1054.0,6.9507,0.6595,0.0,77.0,0.0,114.0,0.0,0.0,0.0,32.0893,0.0,0.0,0.8321,0.0
soccer-nwsl-2025-7VqG1lYMvW,,2025,1,NWSL,,,0.0,0.0,25.2369,15.0364,0.0,3.0,0.6803,0.0,1.2933,0.0,0.3333,0.0,205.0,0.8772,57.0,-0.1807,-0.3171,0.0,3.0,0.0,6.0,0.0,0.0,0.0,2.3197,0.0,0.0,0.8804,0.0
soccer-nwsl-2026-7VqG1lYMvW,,2026,1,NWSL,,,0.0,0.0,24.5451,16.4723,0.0,3.0,1.1018,0.0,1.5804,0.0,0.0,0.0,315.0,0.8511,94.0,-0.8989,-0.9563,0.0,5.0,0.0,8.0,0.0,0.0,0.0,1.8982,0.0,0.0,0.8606,0.0
