game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
11824058,2025-06-27,2025,4,CFL,MTL,HAM,0.0,15.0,3.0,,
11824066,2025-07-12,2025,6,CFL,OTT,HAM,0.0,14.0,2.0,0.0,29.0
11824071,2025-07-20,2025,7,CFL,HAM,OTT,0.0,8.0,1.0,1.0,5.0
