game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2023-10-14-1402765,2023-10-14,2023,1,T20I,Argentina,Chile,2.0,0.0,0.0,8.0,0.0,0.0,1.0
cricket-t20i-2023-10-15-1402766,2023-10-15,2023,1,T20I,Argentina,Chile,3.0,0.0,0.0,6.0,0.0,0.0,1.0
cricket-t20i-2026-04-25-1531171,2026-04-25,2026,1,T20I,Chile,Costa Rica,37.0,4.0,1.0,8.0,26.0,0.0,1.0
cricket-t20i-2026-04-26-1531172,2026-04-26,2026,1,T20I,Chile,Costa Rica,11.0,1.0,0.0,8.0,6.0,0.0,1.0
