game_id,date,season,week,league,away,home,match_loss,match_played,match_win,team_points_against,team_points_for
curling-wcf-world-2026-826-12-1,2026-02-19,2026,1,WCF-WORLD,Switzerland,United States of America,1.0,1.0,0.0,7.0,6.0
curling-wcf-world-2026-826-15-1,2026-02-22,2026,1,WCF-WORLD,Switzerland,Sweden,1.0,1.0,0.0,6.0,5.0
curling-wcf-world-2026-826-3-2,2026-02-13,2026,1,WCF-WORLD,China,Switzerland,0.0,1.0,1.0,5.0,7.0
curling-wcf-world-2026-826-8-1,2026-02-16,2026,1,WCF-WORLD,Switzerland,Great Britain,0.0,1.0,1.0,6.0,10.0
