game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_50YARD_2026_W1_MINNESOTAMONSTERS,2026-05-03,2026,1,50YARD,Minnesota Monsters,Oceanside Bombers,2.0,3.0,97.0,,6.0
SYNTHETIC_50YARD_2026_W2_MINNESOTAMONSTERS,2026-05-09,2026,2,50YARD,Minnesota Monsters,Michigan Arsenal,,2.0,135.0,1.0,2.0
