game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
10798038,2024-07-13,2024,6,CFL,SSK,BC,0.0,9.0,1.0,,
10798043,2024-07-21,2024,7,CFL,BC,CGY,0.0,14.0,2.0,,
10798080,2024-09-27,2024,17,CFL,HAM,BC,0.0,18.0,2.0,,
10798088,2024-10-12,2024,19,CFL,BC,SSK,0.0,17.0,2.0,,
11824070,2025-07-19,2025,7,CFL,SSK,BC,0.0,17.0,1.0,,
11824104,2025-09-19,2025,16,CFL,BC,CGY,0.0,19.0,3.0,,
11824108,2025-09-26,2025,17,CFL,TOR,BC,0.0,19.0,2.0,,
11824113,2025-10-04,2025,18,CFL,CGY,BC,0.0,10.0,1.0,,
13419679,2026-06-13,2026,2,CFL,BC,SSK,0.0,22.0,2.0,,
13419680,2026-06-19,2026,3,CFL,BC,HAM,0.0,47.0,3.0,,
SYNTHETIC_CFL_2026_W7_BC,2026-07-17,2026,7,CFL,BC,EDM,0.0,6.0,3.0,0.0,5.0
13419702,2026-07-25,2026,8,CFL,TOR,BC,0.0,30.0,3.0,,
SYNTHETIC_CFL_2026_W9_BC,2026-07-30,2026,9,CFL,BC,WPG,0.0,32.0,4.0,,
