game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2022_SEASON_TOTAL,,2022,1,XLEAGUE,,,41.0,2.78,33.0,1.0,114.0
FOOTBALL_XLEAGUE_2023_SEASON_TOTAL,,2023,1,XLEAGUE,,,44.0,3.16,30.0,,139.0
