game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,kr_no,kr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,2.0,5.0,8.0,84.0,7.0,1.0,145.0,4.0,12.0
