game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_CASCADES,,2022,1,AUDL,,,1.0,1.0,,,0.0,0.0,,,,2.0,92.0,145.0
SYNTHETIC_AUDL_2022_W2_CASCADES,,2022,2,AUDL,,,2.0,2.0,,,0.0,2.0,,,,1.0,38.0,139.0
2022-06-17-SEA-OAK,2022-06-17,2022,4,,SEA,OAK,2.0,0.0,,,1.0,2.0,,,,2.0,108.0,231.0
2022-06-18-SEA-COL,2022-06-18,2022,4,,SEA,COL,2.0,0.0,,,0.0,0.0,,,,0.0,74.0,223.0
2022-06-25-OAK-SEA,2022-06-25,2022,5,,OAK,SEA,2.0,0.0,,,1.0,0.0,,,,2.0,40.0,132.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,AUDL,shred,cascades,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-23-SD-SEA,2022-07-23,2022,9,AUDL,growlers,cascades,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,AUDL,SEATTLE CASCADES,SALT LAKE SHRED,2.0,,25.0,31.0,,2.0,2.0,,34.0,3.0,108.0,168.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,AUDL,SALT LAKE SHRED,SEATTLE CASCADES,3.0,,43.0,51.0,1.0,3.0,4.0,3.0,52.0,,271.0,354.0
2023-05-13-SEA-COL,2023-05-13,2023,3,AUDL,SEATTLE CASCADES,COLORADO SUMMIT,4.0,,39.0,43.0,,1.0,3.0,3.0,46.0,3.0,377.0,422.0
2023-05-20-OAK-SEA,2023-05-20,2023,4,AUDL,OAKLAND SPIDERS,SEATTLE CASCADES,2.0,1.0,34.0,35.0,,3.0,1.0,1.0,38.0,1.0,201.0,247.0
2023-07-15-SD-SEA,2023-07-15,2023,12,AUDL,SAN DIEGO GROWLERS,SEATTLE CASCADES,5.0,,40.0,47.0,1.0,,1.0,2.0,48.0,1.0,208.0,322.0
2023-07-22-POR-SEA,2023-07-22,2023,13,AUDL,PORTLAND NITRO,SEATTLE CASCADES,2.0,,30.0,29.0,,3.0,1.0,1.0,33.0,4.0,136.0,185.0
2024-04-27-SD-SEA,2024-04-27,2024,1,UFA,growlers,cascades,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-05-03-SEA-OAK,2024-05-03,2024,2,UFA,cascades,spiders,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-05-04-SEA-COL,2024-05-04,2024,2,UFA,cascades,summit,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-05-11-OAK-SEA,2024-05-11,2024,3,UFA,spiders,cascades,0.0,0.0,,,1.0,0.0,,,,0.0,7.0,57.0
2024-05-25-POR-SEA,2024-05-25,2024,6,UFA,nitro,cascades,0.0,0.0,,,0.0,1.0,,,,1.0,81.0,63.0
2024-06-01-SEA-SD,2024-06-01,2024,6,UFA,cascades,growlers,1.0,0.0,,,0.0,1.0,,,,1.0,80.0,84.0
