game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,6.0,1.0,4.0,27.0,1.0,137.0
