game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,4.0,2.0,1.0,1.0,2.0
