game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2022-03-20-1306385,2022-03-20,2022,1,T20I,Saudi Arabia,Kuwait,6.0,0.0,0.0,1.0,2.0,0.0,1.0
cricket-t20i-2022-03-21-1306387,2022-03-21,2022,1,T20I,Oman,Saudi Arabia,1.0,0.0,0.0,8.0,0.0,0.0,1.0
cricket-t20i-2022-03-24-1306393,2022-03-24,2022,1,T20I,Saudi Arabia,United Arab Emirates,1.0,0.0,0.0,10.0,0.0,0.0,1.0
