game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105190ATL,2021-05-19,2021,1,WNBA,CHI,ATL,,,3.0,,0.5,2.0,1.0,2.0,,,,9.916666666666666,1.0,-7.0,2.0,4.0,,1.0
WNBA_202105280CHI,2021-05-28,2021,1,WNBA,LAS,CHI,,,,,,,,,,,,4.033333333333333,,2.0,,,,
WNBA_202106090CHI,2021-06-09,2021,1,WNBA,IND,CHI,,,,,1.0,1.0,1.0,,1.0,2.0,2.0,1.9,,-2.0,4.0,,,1.0
WNBA_202107110LAS,2021-07-11,2021,1,WNBA,MIN,LAS,,,,,,,,,,,,2.3333333333333335,,,,,,
WNBA_202405140LVA,2024-05-14,2024,1,WNBA,PHO,LVA,5.0,3.0,2.0,,0.25,4.0,1.0,3.0,,,,19.566666666666666,4.0,-3.0,2.0,6.0,1.0,
WNBA_202405180PHO,2024-05-18,2024,1,WNBA,ATL,PHO,2.0,2.0,7.0,,0.75,4.0,3.0,1.0,1.0,1.0,1.0,21.683333333333334,4.0,15.0,7.0,11.0,1.0,2.0
WNBA_202405210LVA,2024-05-21,2024,1,WNBA,PHO,LVA,6.0,2.0,4.0,,0.6,5.0,3.0,1.0,,,,21.616666666666667,3.0,-3.0,6.0,7.0,,
WNBA_202405230PHO,2024-05-23,2024,1,WNBA,WAS,PHO,2.0,2.0,8.0,,0.667,3.0,2.0,1.0,1.0,2.0,2.0,18.633333333333333,1.0,11.0,6.0,9.0,1.0,
WNBA_202405250PHO,2024-05-25,2024,1,WNBA,DAL,PHO,3.0,3.0,3.0,,,2.0,,1.0,,,,18.316666666666666,,-16.0,,3.0,1.0,1.0
WNBA_202405280CON,2024-05-28,2024,1,WNBA,PHO,CON,1.0,3.0,5.0,,0.75,4.0,3.0,2.0,,,,27.15,2.0,-9.0,6.0,7.0,1.0,1.0
WNBA_202405290NYL,2024-05-29,2024,1,WNBA,PHO,NYL,,1.0,6.0,,0.667,3.0,2.0,1.0,,,,22.2,,-6.0,4.0,6.0,,
WNBA_202405310MIN,2024-05-31,2024,1,WNBA,PHO,MIN,1.0,1.0,8.0,1.0,0.571,7.0,4.0,,,,,26.866666666666667,2.0,-14.0,8.0,10.0,3.0,
WNBA_202406020PHO,2024-06-02,2024,1,WNBA,LAS,PHO,1.0,1.0,7.0,,0.5,4.0,2.0,2.0,,,,26.35,5.0,21.0,4.0,12.0,,1.0
WNBA_202406040SEA,2024-06-04,2024,1,WNBA,PHO,SEA,1.0,3.0,1.0,,0.333,3.0,1.0,1.0,,,,22.183333333333334,1.0,-5.0,2.0,2.0,1.0,
WNBA_202406070PHO,2024-06-07,2024,1,WNBA,MIN,PHO,,2.0,5.0,,0.333,3.0,1.0,1.0,,,,17.633333333333333,2.0,-11.0,2.0,7.0,1.0,
WNBA_202406090DAL,2024-06-09,2024,1,WNBA,PHO,DAL,,2.0,,,1.0,1.0,1.0,1.0,,1.0,,11.083333333333334,1.0,-5.0,2.0,1.0,1.0,
WNBA_202406130PHO,2024-06-13,2024,1,WNBA,LVA,PHO,1.0,1.0,1.0,,1.0,1.0,1.0,4.0,,,,8.933333333333334,,,2.0,1.0,,
WNBA_202406160PHO,2024-06-16,2024,1,WNBA,SEA,PHO,,1.0,2.0,,0.6,5.0,3.0,,,,,9.25,1.0,-6.0,6.0,3.0,,
WNBA_202406180PHO,2024-06-18,2024,1,WNBA,NYL,PHO,1.0,,,,,1.0,,,,,,8.733333333333333,,-9.0,,,,
WNBA_202406220MIN,2024-06-22,2024,1,WNBA,PHO,MIN,,1.0,3.0,,,,,2.0,0.5,2.0,1.0,12.066666666666666,1.0,5.0,1.0,4.0,2.0,2.0
WNBA_202406280PHO,2024-06-28,2024,1,WNBA,LAS,PHO,,1.0,3.0,,0.2,5.0,1.0,1.0,,,,8.3,4.0,-7.0,2.0,7.0,,
WNBA_202406300PHO,2024-06-30,2024,1,WNBA,IND,PHO,,,,,,,,2.0,,,,3.783333333333333,,-2.0,,,,
WNBA_202407010PHO,2024-07-01,2024,1,WNBA,CON,PHO,,1.0,3.0,,1.0,4.0,4.0,4.0,,,,24.0,,-9.0,8.0,3.0,,
WNBA_202407030DAL,2024-07-03,2024,1,WNBA,PHO,DAL,,,1.0,1.0,,1.0,,2.0,,,,6.916666666666667,1.0,-3.0,,2.0,,
WNBA_202407070LAS,2024-07-07,2024,1,WNBA,PHO,LAS,,,3.0,,0.5,2.0,1.0,1.0,,,,10.3,2.0,2.0,2.0,5.0,,1.0
WNBA_202407100PHO,2024-07-10,2024,1,WNBA,DAL,PHO,3.0,1.0,3.0,,0.667,3.0,2.0,1.0,,,,10.383333333333333,,7.0,4.0,3.0,,
WNBA_202407120IND,2024-07-12,2024,1,WNBA,PHO,IND,2.0,3.0,7.0,,0.667,6.0,4.0,4.0,1.0,2.0,2.0,30.816666666666666,2.0,6.0,10.0,9.0,,3.0
WNBA_202407140CON,2024-07-14,2024,1,WNBA,PHO,CON,1.0,,1.0,,0.667,3.0,2.0,,,,,8.95,1.0,-8.0,4.0,2.0,,1.0
WNBA_202407160WAS,2024-07-16,2024,1,WNBA,PHO,WAS,2.0,1.0,,,0.667,3.0,2.0,1.0,,,,10.9,2.0,4.0,4.0,2.0,4.0,2.0
WNBA_202408150CHI,2024-08-15,2024,1,WNBA,PHO,CHI,1.0,1.0,6.0,,0.5,2.0,1.0,5.0,0.5,2.0,1.0,12.616666666666667,2.0,6.0,3.0,8.0,,2.0
WNBA_202408160IND,2024-08-16,2024,1,WNBA,PHO,IND,1.0,2.0,3.0,,,1.0,,1.0,,,,16.783333333333335,2.0,-3.0,,5.0,,
WNBA_202408180PHO,2024-08-18,2024,1,WNBA,CHI,PHO,2.0,1.0,6.0,,0.5,2.0,1.0,,0.5,2.0,1.0,15.45,1.0,10.0,3.0,7.0,1.0,1.0
WNBA_202408210ATL,2024-08-21,2024,1,WNBA,PHO,ATL,1.0,,5.0,,1.0,2.0,2.0,,,,,13.116666666666667,,-2.0,4.0,5.0,,
WNBA_202408230ATL,2024-08-23,2024,1,WNBA,PHO,ATL,,1.0,3.0,,1.0,1.0,1.0,1.0,,,,6.45,1.0,7.0,2.0,4.0,,
WNBA_202408260PHO,2024-08-26,2024,1,WNBA,NYL,PHO,,,2.0,,1.0,1.0,1.0,1.0,,,,6.633333333333333,,-2.0,2.0,2.0,1.0,2.0
WNBA_202408280PHO,2024-08-28,2024,1,WNBA,MIN,PHO,,1.0,3.0,,0.5,4.0,2.0,1.0,,,,13.633333333333333,4.0,,4.0,7.0,2.0,1.0
WNBA_202409010PHO,2024-09-01,2024,1,WNBA,LVA,PHO,2.0,,3.0,,0.333,3.0,1.0,,,,,11.433333333333334,,-5.0,2.0,3.0,1.0,1.0
WNBA_202409030PHO,2024-09-03,2024,1,WNBA,ATL,PHO,1.0,1.0,3.0,,0.667,3.0,2.0,2.0,,,,14.033333333333333,3.0,6.0,4.0,6.0,1.0,1.0
WNBA_202409050PHO,2024-09-05,2024,1,WNBA,WAS,PHO,,1.0,7.0,,0.333,3.0,1.0,,0.5,2.0,1.0,12.75,2.0,-2.0,3.0,9.0,,2.0
WNBA_202409070SEA,2024-09-07,2024,1,WNBA,PHO,SEA,1.0,,2.0,1.0,0.5,6.0,3.0,,,,,16.616666666666667,1.0,-18.0,6.0,3.0,,1.0
WNBA_202409130PHO,2024-09-13,2024,1,WNBA,CON,PHO,,,4.0,,0.667,3.0,2.0,2.0,,,,11.783333333333333,1.0,-8.0,4.0,5.0,1.0,
WNBA_202409150CHI,2024-09-15,2024,1,WNBA,PHO,CHI,2.0,,4.0,,0.667,3.0,2.0,,0.5,2.0,1.0,22.616666666666667,1.0,-8.0,5.0,5.0,1.0,1.0
