game_id,date,season,week,league,away,home,def_ff,def_int,def_pd,def_tackles,gp,kr_no,kr_yds,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,1.0,4.0,31.0,9.0,12.0,301.0,1.0,3.0,1.0,4.0
