game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-odi-2019-03-29-1174241,2019-03-29,2019,1,ODI,Australia,Pakistan,12.0,0.0,0.0,6.0,7.0,0.0,,1.0
cricket-odi-2019-03-31-1174242,2019-03-31,2019,1,ODI,Australia,Pakistan,11.0,0.0,0.0,6.0,4.0,0.0,,1.0
cricket-psl-2019-03-11-1168849,2019-03-11,2019,1,PSL,Lahore Qalandars,Multan Sultans,9.0,0.0,0.0,5.0,8.0,0.0,,1.0
cricket-psl-2026-03-29-1527556,2026-03-29,2026,1,PSL,Quetta Gladiators,Hyderabad Kingsmen,12.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0
cricket-psl-2026-04-01-1527559,2026-04-01,2026,1,PSL,Hyderabad Kingsmen,Multan Sultans,19.0,1.0,0.0,6.0,23.0,1.0,,1.0
