game_id,date,season,week,league,away,home,fg_attempts,field_goal_long,field_goals_made,kicking_points,kickoff_avg,kickoff_out_of_bounds,kickoff_touchbacks,kickoff_yards,kickoffs,xp_attempts,xp_made
FOOTBALL_IFL_2026_5_31_TQUADCITYSTEAMWHEELERSG20260531JQPF@TVEGASKNIGHTHAWKS,2026-05-31,2026,12,IFL,Quad City Steamwheelers,Vegas Knight Hawks,3.0,37.0,1.0,4.0,45.2,0.0,2.0,271.0,6.0,3.0,1.0
