game_id,date,season,week,league,away,home,def_fr,def_int,def_pd,def_tackles,gp,pr_no,pr_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,2.0,2.0,58.0,8.0,3.0,60.0
