game_id,date,season,week,league,away,home,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,ret_lg,ret_num,ret_yds,rush_att,rush_lg,rush_yds
FOOTBALL_CFL_2017_10_28_CGY@EDM,2017-10-28,2017,1,CFL,CGY,EDM,8.0,1.0,2.0,8.0,8.0,24.0,4.0,71.0,3.0,13.0,14.0
