game_id,date,season,week,league,away,home,gp,recv_rec,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,11.0,4.0,17.0,24.0,1.0,118.0
