game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-4wM4E4d5jB,,2017,1,USLC,,,0.0,-0.1736,16.5412,6.4366,0.0,-0.0222,0.0,1.0,337.0,0.8,160.0,3.9437,2.4648,0.0,1.0,0.0,0.1736,0.0222,-0.0222,0.1958,0.7754,0.0211
soccer-mls-2020-NWMWlBK5lz,,2020,1,MLS,,,0.0,-0.2294,19.2954,-0.7584,0.0,-0.0312,0.0,4.0,320.0,0.8935,169.0,7.0589,4.1769,0.0,1.0,0.0,0.2294,0.0312,-0.0312,0.2606,0.8517,0.0296
soccer-mls-2021-NWMWlBK5lz,,2021,1,MLS,,,1.0,0.1439,18.0194,3.1579,1.0,0.7112,2.0,7.0,730.0,0.8459,370.0,10.44,2.8216,0.662,6.0,5.0,0.8561,0.2888,0.49,1.1449,0.8177,0.0944
soccer-mls-2022-NWMWlBK5lz,,2022,1,MLS,,,0.0,0.0,15.1244,1.7841,0.0,0.0,0.0,0.0,88.0,0.7778,36.0,-1.9215,-5.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8312,0.0
soccer-mlsnp-2022-gpMOXy25zy,,2022,1,MLSNP,,,2.0,0.8976,20.2381,4.5236,0.0,-0.6012,2.0,16.0,1511.0,0.8289,713.0,5.6023,0.7857,0.0,12.0,9.0,1.1024,0.6012,0.3738,1.7036,0.821,0.3704
soccer-uslc-2023-0Oq62Dgq6D,,2023,1,USLC,,,2.0,1.2502,19.7067,4.6982,1.0,-0.0497,3.0,8.0,1085.0,0.7613,444.0,-6.5073,-1.4656,0.4576,13.0,5.0,0.7498,1.0497,-0.1285,1.7995,0.7759,0.7394
soccer-uslc-2023-7vQ7x3YMD1,,2023,1,USLC,,,1.0,-0.1996,18.0429,6.527,1.0,0.614,2.0,10.0,740.0,0.7044,274.0,-5.0149,-1.8302,0.2376,7.0,2.0,1.1996,0.386,0.5477,1.5857,0.7227,0.3181
soccer-uslc-2024-0Oq62Dgq6D,,2024,1,USLC,,,1.0,-0.011,19.3395,3.9567,0.0,-2.0532,1.0,14.0,2476.0,0.847,1183.0,15.6716,1.3247,0.0,22.0,8.0,1.011,2.0532,-0.6189,3.0642,0.8338,1.3337
soccer-uslc-2025-0Oq62Dgq6D,,2025,1,USLC,,,0.0,-2.0941,18.3925,2.6278,2.0,0.0307,2.0,20.0,2477.0,0.8583,1108.0,19.8222,1.789,0.7614,28.0,6.0,2.0941,1.9693,-0.1808,4.0634,0.8404,0.716
soccer-uslc-2026-0Oq62Dgq6D,,2026,1,USLC,,,1.0,0.622,19.134,4.9707,1.0,0.7155,2.0,6.0,591.0,0.8716,335.0,11.0473,3.2977,0.0615,7.0,2.0,0.378,0.2845,-0.061,0.6625,0.8387,0.205
